"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20250701_20250715.csv"
"C","Report for: 07/01/2025 - 07/15/2025"
"C","Report generated: 10/01/2025 16:35:15 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","07/01/2025","01",14975.14
"D","07/01/2025","02",14597.89
"D","07/01/2025","03",14227.31
"D","07/01/2025","04",14008.93
"D","07/01/2025","05",14132.77
"D","07/01/2025","06",14360.18
"D","07/01/2025","07",14797.2
"D","07/01/2025","08",15607.14
"D","07/01/2025","09",16178.05
"D","07/01/2025","10",16365.81
"D","07/01/2025","11",16348.91
"D","07/01/2025","12",16842.32
"D","07/01/2025","13",17299.1
"D","07/01/2025","14",18127.18
"D","07/01/2025","15",18858.62
"D","07/01/2025","16",19891.5
"D","07/01/2025","17",21180.23
"D","07/01/2025","18",22136.85
"D","07/01/2025","19",22333.22
"D","07/01/2025","20",21713.41
"D","07/01/2025","21",20859.97
"D","07/01/2025","22",19513.78
"D","07/01/2025","23",17933.06
"D","07/01/2025","24",16601.93
"D","07/02/2025","01",15510.12
"D","07/02/2025","02",15305.44
"D","07/02/2025","03",14799.12
"D","07/02/2025","04",14496.38
"D","07/02/2025","05",14517.22
"D","07/02/2025","06",14851.77
"D","07/02/2025","07",15615.49
"D","07/02/2025","08",15895.32
"D","07/02/2025","09",15778.59
"D","07/02/2025","10",15800.23
"D","07/02/2025","11",15906.56
"D","07/02/2025","12",16152.38
"D","07/02/2025","13",16450.57
"D","07/02/2025","14",16886.04
"D","07/02/2025","15",17516.07
"D","07/02/2025","16",18116.99
"D","07/02/2025","17",18793.35
"D","07/02/2025","18",19398.1
"D","07/02/2025","19",19897.96
"D","07/02/2025","20",20104.34
"D","07/02/2025","21",19703.94
"D","07/02/2025","22",18814.82
"D","07/02/2025","23",17306.34
"D","07/02/2025","24",15759.47
"D","07/03/2025","01",14551.13
"D","07/03/2025","02",14242.71
"D","07/03/2025","03",13942.07
"D","07/03/2025","04",13545.08
"D","07/03/2025","05",13480.61
"D","07/03/2025","06",13706.24
"D","07/03/2025","07",14198.41
"D","07/03/2025","08",14412.82
"D","07/03/2025","09",14260.08
"D","07/03/2025","10",14403.48
"D","07/03/2025","11",14898.47
"D","07/03/2025","12",15411.76
"D","07/03/2025","13",16090.24
"D","07/03/2025","14",16421.96
"D","07/03/2025","15",16711.46
"D","07/03/2025","16",17472.76
"D","07/03/2025","17",18611.07
"D","07/03/2025","18",19811.83
"D","07/03/2025","19",19323.6
"D","07/03/2025","20",18161.27
"D","07/03/2025","21",17056.28
"D","07/03/2025","22",16025.85
"D","07/03/2025","23",14846.74
"D","07/03/2025","24",13610.34
"D","07/04/2025","01",12545.64
"D","07/04/2025","02",11826.29
"D","07/04/2025","03",11280.03
"D","07/04/2025","04",10911.8
"D","07/04/2025","05",11002.82
"D","07/04/2025","06",10968.28
"D","07/04/2025","07",10989.33
"D","07/04/2025","08",11202.18
"D","07/04/2025","09",10870.8
"D","07/04/2025","10",10478.61
"D","07/04/2025","11",10285.9
