"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20220501_20220515.csv"
"C","Report for: 05/01/2022 - 05/15/2022"
"C","Report generated: 10/02/2025 11:08:54 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","05/01/2022","01",9624.3
"D","05/01/2022","02",9303.29
"D","05/01/2022","03",9144.32
"D","05/01/2022","04",9109.75
"D","05/01/2022","05",9203.98
"D","05/01/2022","06",9447.02
"D","05/01/2022","07",9642.53
"D","05/01/2022","08",9455.55
"D","05/01/2022","09",8939.39
"D","05/01/2022","10",8396.14
"D","05/01/2022","11",8393.44
"D","05/01/2022","12",8355.07
"D","05/01/2022","13",8239.94
"D","05/01/2022","14",8156.4
"D","05/01/2022","15",8272.04
"D","05/01/2022","16",8941.22
"D","05/01/2022","17",9394.51
"D","05/01/2022","18",10539.64
"D","05/01/2022","19",11608.81
"D","05/01/2022","20",12111.45
"D","05/01/2022","21",12267.11
"D","05/01/2022","22",11593.18
"D","05/01/2022","23",10643.81
"D","05/01/2022","24",9772.06
"D","05/02/2022","01",9393.04
"D","05/02/2022","02",9516.65
"D","05/02/2022","03",9615.22
"D","05/02/2022","04",9706.08
"D","05/02/2022","05",9754.93
"D","05/02/2022","06",10115.3
"D","05/02/2022","07",11142.42
"D","05/02/2022","08",11861.54
"D","05/02/2022","09",12013.89
"D","05/02/2022","10",12057.56
"D","05/02/2022","11",12132.95
"D","05/02/2022","12",12071.98
"D","05/02/2022","13",12203.31
"D","05/02/2022","14",12419.48
"D","05/02/2022","15",12369.97
"D","05/02/2022","16",12444.16
"D","05/02/2022","17",12799.16
"D","05/02/2022","18",13358.39
"D","05/02/2022","19",13576.98
"D","05/02/2022","20",13520.12
"D","05/02/2022","21",13246.72
"D","05/02/2022","22",12399.56
"D","05/02/2022","23",11337.08
"D","05/02/2022","24",10669.61
"D","05/03/2022","01",10409.16
"D","05/03/2022","02",10295.2
"D","05/03/2022","03",10143.91
"D","05/03/2022","04",10125.52
"D","05/03/2022","05",10137.26
"D","05/03/2022","06",10680.1
"D","05/03/2022","07",11629.58
"D","05/03/2022","08",12521.39
"D","05/03/2022","09",12706.78
"D","05/03/2022","10",12582.29
"D","05/03/2022","11",12318.66
"D","05/03/2022","12",12213.95
"D","05/03/2022","13",12054.35
"D","05/03/2022","14",11993.92
"D","05/03/2022","15",11587.58
"D","05/03/2022","16",11436.54
"D","05/03/2022","17",11753.51
"D","05/03/2022","18",12492.74
"D","05/03/2022","19",12955.39
"D","05/03/2022","20",13224.49
"D","05/03/2022","21",13217.08
