"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20221116_20221130.csv"
"C","Report for: 11/16/2022 - 11/30/2022"
"C","Report generated: 10/02/2025 10:48:42 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/16/2022","01",11658.87
"D","11/16/2022","02",11568.75
"D","11/16/2022","03",11384.4
"D","11/16/2022","04",11363.05
"D","11/16/2022","05",11668.36
"D","11/16/2022","06",11817.56
"D","11/16/2022","07",13101.41
"D","11/16/2022","08",14020.01
"D","11/16/2022","09",14350.21
"D","11/16/2022","10",14442.66
"D","11/16/2022","11",14349.78
"D","11/16/2022","12",14078.22
"D","11/16/2022","13",13853.31
"D","11/16/2022","14",13654.37
"D","11/16/2022","15",13551.59
"D","11/16/2022","16",13974.48
"D","11/16/2022","17",14919.88
"D","11/16/2022","18",15487.44
"D","11/16/2022","19",15307.47
"D","11/16/2022","20",14883.22
"D","11/16/2022","21",14247.88
"D","11/16/2022","22",13426.2
"D","11/16/2022","23",12823.69
"D","11/16/2022","24",12053.2
"D","11/17/2022","01",11714.44
"D","11/17/2022","02",11396.14
"D","11/17/2022","03",11268.33
"D","11/17/2022","04",11306.33
"D","11/17/2022","05",11579.23
"D","11/17/2022","06",12023.52
"D","11/17/2022","07",13310.0
"D","11/17/2022","08",13974.31
"D","11/17/2022","09",13432.98
"D","11/17/2022","10",12556.84
"D","11/17/2022","11",12202.1
"D","11/17/2022","12",12433.0
"D","11/17/2022","13",12549.65
"D","11/17/2022","14",12669.19
"D","11/17/2022","15",13107.81
"D","11/17/2022","16",13955.0
"D","11/17/2022","17",15034.03
"D","11/17/2022","18",15723.08
"D","11/17/2022","19",15571.69
"D","11/17/2022","20",15232.32
"D","11/17/2022","21",14692.14
"D","11/17/2022","22",13904.97
"D","11/17/2022","23",13047.36
"D","11/17/2022","24",12529.83
"D","11/18/2022","01",12170.17
"D","11/18/2022","02",11850.6
"D","11/18/2022","03",11710.63
"D","11/18/2022","04",11609.8
"D","11/18/2022","05",12054.77
"D","11/18/2022","06",12296.49
"D","11/18/2022","07",13644.82
"D","11/18/2022","08",14216.56
"D","11/18/2022","09",13584.72
"D","11/18/2022","10",12807.38
"D","11/18/2022","11",12341.77
"D","11/18/2022","12",11846.72
"D","11/18/2022","13",11871.71
"D","11/18/2022","14",12429.79
"D","11/18/2022","15",13200.04
"D","11/18/2022","16",13865.18
"D","11/18/2022","17",14935.56
"D","11/18/2022","18",15491.93
"D","11/18/2022","19",15229.68
"D","11/18/2022","20",14834.38
"D","11/18/2022","21",14473.8
"D","11/18/2022","22",13833.46
"D","11/18/2022","23",13264.1
"D","11/18/2022","24",12673.1
"D","11/19/2022","01",11959.4
"D","11/19/2022","02",11695.01
"D","11/19/2022","03",11646.34
"D","11/19/2022","04",11671.99
"D","11/19/2022","05",11486.05
"D","11/19/2022","06",11707.38
"D","11/19/2022","07",12283.13
"D","11/19/2022","08",12716.48
"D","11/19/2022","09",12188.87
"D","11/19/2022","10",11353.53
"D","11/19/2022","11",10707.13
"D","11/19/2022","12",10534.33
"D","11/19/2022","13",10896.04
"D","11/19/2022","14",11310.8
"D","11/19/2022","15",12096.74
"D","11/19/2022","16",12754.74
"D","11/19/2022","17",13256.23
"D","11/19/2022","18",14941.41
"D","11/19/2022","19",14748.83
"D","11/19/2022","20",14391.72
"D","11/19/2022","21",14010.72
"D","11/19/2022","22",13432.55
"D","11/19/2022","23",12723.77
"D","11/19/2022","24",12091.64
"D","11/20/2022","01",11780.39
"D","11/20/2022","02",11790.54
"D","11/20/2022","03",11748.12
"D","11/20/2022","04",11780.38
"D","11/20/2022","05",11850.62
"D","11/20/2022","06",12121.29
"D","11/20/2022","07",12174.79
"D","11/20/2022","08",12244.82
"D","11/20/2022","09",12062.85
"D","11/20/2022","10",11653.58
"D","11/20/2022","11",11129.09
"D","11/20/2022","12",11232.3
"D","11/20/2022","13",11639.77
"D","11/20/2022","14",12026.28
"D","11/20/2022","15",12851.61
"D","11/20/2022","16",14043.96
"D","11/20/2022","17",15373.9
"D","11/20/2022","18",16139.03
"D","11/20/2022","19",15979.29
"D","11/20/2022","20",15626.24
"D","11/20/2022","21",15083.96
"D","11/20/2022","22",14324.33
"D","11/20/2022","23",13408.74
"D","11/20/2022","24",12626.37
"D","11/21/2022","01",12619.02
"D","11/21/2022","02",12908.35
"D","11/21/2022","03",12901.31
"D","11/21/2022","04",12864.68
"D","11/21/2022","05",13094.99
"D","11/21/2022","06",13569.46
"D","11/21/2022","07",14779.03
"D","11/21/2022","08",15383.58
"D","11/21/2022","09",14641.32
"D","11/21/2022","10",13673.03
"D","11/21/2022","11",13078.64
"D","11/21/2022","12",12891.3
"D","11/21/2022","13",13167.15
"D","11/21/2022","14",13408.07
"D","11/21/2022","15",13750.04
"D","11/21/2022","16",14836.78
"D","11/21/2022","17",16022.44
"D","11/21/2022","18",16661.26
"D","11/21/2022","19",16468.03
"D","11/21/2022","20",16042.62
"D","11/21/2022","21",15388.73
"D","11/21/2022","22",14423.31
"D","11/21/2022","23",13309.0
"D","11/21/2022","24",12341.72
"D","11/22/2022","01",11713.17
"D","11/22/2022","02",11868.17
"D","11/22/2022","03",12003.38
"D","11/22/2022","04",11995.66
"D","11/22/2022","05",12044.89
"D","11/22/2022","06",12723.13
"D","11/22/2022","07",13943.86
"D","11/22/2022","08",14534.62
"D","11/22/2022","09",13650.12
"D","11/22/2022","10",12577.5
"D","11/22/2022","11",12406.51
"D","11/22/2022","12",11896.65
"D","11/22/2022","13",11817.04
"D","11/22/2022","14",12213.96
"D","11/22/2022","15",13079.93
"D","11/22/2022","16",13716.96
"D","11/22/2022","17",14920.98
"D","11/22/2022","18",15651.97
"D","11/22/2022","19",15548.78
"D","11/22/2022","20",15198.27
"D","11/22/2022","21",14659.68
"D","11/22/2022","22",13893.38
"D","11/22/2022","23",12968.57
"D","11/22/2022","24",12278.97
"D","11/23/2022","01",11696.35
"D","11/23/2022","02",11642.53
"D","11/23/2022","03",11472.44
"D","11/23/2022","04",11476.66
"D","11/23/2022","05",11488.84
"D","11/23/2022","06",12160.3
"D","11/23/2022","07",13359.24
"D","11/23/2022","08",14113.4
"D","11/23/2022","09",13808.12
"D","11/23/2022","10",12941.43
"D","11/23/2022","11",12275.26
"D","11/23/2022","12",12467.89
"D","11/23/2022","13",12418.86
"D","11/23/2022","14",12819.42
"D","11/23/2022","15",13363.59
"D","11/23/2022","16",13863.38
"D","11/23/2022","17",14807.38
"D","11/23/2022","18",15357.66
"D","11/23/2022","19",15123.3
"D","11/23/2022","20",14744.3
"D","11/23/2022","21",14269.67
"D","11/23/2022","22",13586.47
"D","11/23/2022","23",12735.43
"D","11/23/2022","24",11896.34
"D","11/24/2022","01",11268.46
"D","11/24/2022","02",10931.46
"D","11/24/2022","03",11066.07
"D","11/24/2022","04",11077.3
"D","11/24/2022","05",10949.04
"D","11/24/2022","06",11426.64
"D","11/24/2022","07",12170.15
"D","11/24/2022","08",12779.35
"D","11/24/2022","09",12621.9
"D","11/24/2022","10",12082.02
"D","11/24/2022","11",11672.72
"D","11/24/2022","12",11656.41
"D","11/24/2022","13",11445.33
"D","11/24/2022","14",11427.75
"D","11/24/2022","15",11610.09
"D","11/24/2022","16",12153.64
"D","11/24/2022","17",12735.45
"D","11/24/2022","18",12873.13
"D","11/24/2022","19",12717.4
"D","11/24/2022","20",12612.0
"D","11/24/2022","21",12493.58
"D","11/24/2022","22",12164.88
"D","11/24/2022","23",11656.5
"D","11/24/2022","24",11062.19
"D","11/25/2022","01",10566.64
"D","11/25/2022","02",10485.67
"D","11/25/2022","03",10858.98
"D","11/25/2022","04",10893.23
"D","11/25/2022","05",11108.11
"D","11/25/2022","06",11293.07
"D","11/25/2022","07",11418.81
"D","11/25/2022","08",11917.4
"D","11/25/2022","09",12493.85
"D","11/25/2022","10",12965.84
"D","11/25/2022","11",13249.04
"D","11/25/2022","12",13409.33
"D","11/25/2022","13",13477.82
"D","11/25/2022","14",13329.65
"D","11/25/2022","15",13092.82
"D","11/25/2022","16",13164.85
"D","11/25/2022","17",13850.08
"D","11/25/2022","18",14258.66
"D","11/25/2022","19",14009.7
"D","11/25/2022","20",13857.35
"D","11/25/2022","21",13466.85
"D","11/25/2022","22",12908.48
"D","11/25/2022","23",12195.5
"D","11/25/2022","24",11717.5
"D","11/26/2022","01",11206.47
"D","11/26/2022","02",10924.91
"D","11/26/2022","03",10979.89
"D","11/26/2022","04",10997.38
"D","11/26/2022","05",11139.22
"D","11/26/2022","06",11453.71
"D","11/26/2022","07",11772.58
"D","11/26/2022","08",12192.21
"D","11/26/2022","09",11706.76
"D","11/26/2022","10",11068.11
"D","11/26/2022","11",10923.75
"D","11/26/2022","12",10649.59
"D","11/26/2022","13",10817.82
"D","11/26/2022","14",11163.4
"D","11/26/2022","15",11571.73
"D","11/26/2022","16",12475.28
"D","11/26/2022","17",13320.5
"D","11/26/2022","18",13963.98
"D","11/26/2022","19",13780.94
"D","11/26/2022","20",13448.09
"D","11/26/2022","21",13027.79
"D","11/26/2022","22",12464.13
"D","11/26/2022","23",11743.31
"D","11/26/2022","24",11168.67
"D","11/27/2022","01",10621.19
"D","11/27/2022","02",10333.06
"D","11/27/2022","03",10295.98
"D","11/27/2022","04",10255.79
"D","11/27/2022","05",10347.81
"D","11/27/2022","06",10619.93
"D","11/27/2022","07",10887.81
"D","11/27/2022","08",11479.15
"D","11/27/2022","09",11793.45
"D","11/27/2022","10",12058.53
"D","11/27/2022","11",12171.79
"D","11/27/2022","12",12326.2
"D","11/27/2022","13",12423.6
"D","11/27/2022","14",12764.22
"D","11/27/2022","15",13146.83
"D","11/27/2022","16",13635.15
"D","11/27/2022","17",14405.63
"D","11/27/2022","18",14729.98
"D","11/27/2022","19",14391.74
"D","11/27/2022","20",13857.58
"D","11/27/2022","21",13173.46
"D","11/27/2022","22",12333.03
"D","11/27/2022","23",11318.13
"D","11/27/2022","24",10702.84
"D","11/28/2022","01",10464.05
"D","11/28/2022","02",10175.41
"D","11/28/2022","03",10260.67
"D","11/28/2022","04",10319.05
"D","11/28/2022","05",10678.22
"D","11/28/2022","06",11478.0
"D","11/28/2022","07",12185.41
"D","11/28/2022","08",12967.81
"D","11/28/2022","09",12951.81
"D","11/28/2022","10",12796.48
"D","11/28/2022","11",12476.38
"D","11/28/2022","12",12276.05
"D","11/28/2022","13",12310.21
"D","11/28/2022","14",12523.91
"D","11/28/2022","15",12824.74
"D","11/28/2022","16",13567.84
