"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20230901_20230915.csv"
"C","Report for: 09/01/2023 - 09/15/2023"
"C","Report generated: 10/02/2025 10:43:02 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","09/01/2023","01",11061.68
"D","09/01/2023","02",10868.14
"D","09/01/2023","03",10550.34
"D","09/01/2023","04",10391.72
"D","09/01/2023","05",10504.71
"D","09/01/2023","06",10801.39
"D","09/01/2023","07",11172.93
"D","09/01/2023","08",11460.58
"D","09/01/2023","09",11072.76
"D","09/01/2023","10",10620.98
"D","09/01/2023","11",10264.53
"D","09/01/2023","12",9975.48
"D","09/01/2023","13",9971.03
"D","09/01/2023","14",10453.6
"D","09/01/2023","15",10758.14
"D","09/01/2023","16",11445.33
"D","09/01/2023","17",12649.03
"D","09/01/2023","18",13846.75
"D","09/01/2023","19",14340.89
"D","09/01/2023","20",14247.96
"D","09/01/2023","21",13787.01
"D","09/01/2023","22",13008.16
"D","09/01/2023","23",12062.84
"D","09/01/2023","24",11129.58
"D","09/02/2023","01",10556.68
"D","09/02/2023","02",10122.24
"D","09/02/2023","03",10125.48
"D","09/02/2023","04",10180.0
"D","09/02/2023","05",10173.84
"D","09/02/2023","06",10109.38
"D","09/02/2023","07",10293.16
"D","09/02/2023","08",10092.65
"D","09/02/2023","09",10011.94
"D","09/02/2023","10",9536.67
"D","09/02/2023","11",9742.21
"D","09/02/2023","12",9748.2
"D","09/02/2023","13",10047.43
"D","09/02/2023","14",10539.92
"D","09/02/2023","15",10998.01
"D","09/02/2023","16",11887.42
"D","09/02/2023","17",12706.4
"D","09/02/2023","18",13720.47
"D","09/02/2023","19",14245.22
"D","09/02/2023","20",14240.21
"D","09/02/2023","21",13912.84
"D","09/02/2023","22",13268.58
"D","09/02/2023","23",12459.17
"D","09/02/2023","24",11644.26
"D","09/03/2023","01",11026.04
"D","09/03/2023","02",10720.93
"D","09/03/2023","03",10481.06
"D","09/03/2023","04",10271.08
"D","09/03/2023","05",10426.62
