"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20230316_20230330.csv"
"C","Report for: 03/16/2023 - 03/30/2023"
"C","Report generated: 10/02/2025 10:46:19 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","03/16/2023","01",12025.0
"D","03/16/2023","02",11689.84
"D","03/16/2023","03",11782.46
"D","03/16/2023","04",11798.15
"D","03/16/2023","05",12126.39
"D","03/16/2023","06",12411.27
"D","03/16/2023","07",13889.92
"D","03/16/2023","08",14622.94
"D","03/16/2023","09",14029.18
"D","03/16/2023","10",13130.15
"D","03/16/2023","11",12348.82
"D","03/16/2023","12",11941.24
"D","03/16/2023","13",11786.36
"D","03/16/2023","14",11229.79
"D","03/16/2023","15",11432.76
"D","03/16/2023","16",12197.04
"D","03/16/2023","17",12847.37
"D","03/16/2023","18",13403.56
"D","03/16/2023","19",14023.5
"D","03/16/2023","20",14518.98
"D","03/16/2023","21",14171.74
"D","03/16/2023","22",13485.14
"D","03/16/2023","23",12520.59
"D","03/16/2023","24",11883.1
"D","03/17/2023","01",11666.74
"D","03/17/2023","02",11894.3
"D","03/17/2023","03",11739.67
"D","03/17/2023","04",11744.35
"D","03/17/2023","05",11720.17
"D","03/17/2023","06",11986.76
"D","03/17/2023","07",13078.93
"D","03/17/2023","08",13925.2
"D","03/17/2023","09",13758.16
"D","03/17/2023","10",13230.9
"D","03/17/2023","11",12799.03
"D","03/17/2023","12",12506.28
"D","03/17/2023","13",12504.39
"D","03/17/2023","14",12361.83
"D","03/17/2023","15",11993.99
"D","03/17/2023","16",12434.38
"D","03/17/2023","17",12898.89
"D","03/17/2023","18",13439.6
"D","03/17/2023","19",13672.19
"D","03/17/2023","20",13781.1
"D","03/17/2023","21",13407.67
"D","03/17/2023","22",12780.62
"D","03/17/2023","23",12003.14
"D","03/17/2023","24",11193.32
"D","03/18/2023","01",10756.61
"D","03/18/2023","02",10729.08
"D","03/18/2023","03",10481.32
"D","03/18/2023","04",10604.34
"D","03/18/2023","05",10749.43
"D","03/18/2023","06",10863.73
"D","03/18/2023","07",11126.36
"D","03/18/2023","08",11599.06
"D","03/18/2023","09",11866.6
"D","03/18/2023","10",11976.2
"D","03/18/2023","11",11115.86
"D","03/18/2023","12",10748.35
"D","03/18/2023","13",10086.53
"D","03/18/2023","14",9960.03
"D","03/18/2023","15",9784.66
"D","03/18/2023","16",9560.56
"D","03/18/2023","17",10212.87
"D","03/18/2023","18",11381.78
"D","03/18/2023","19",12327.62
"D","03/18/2023","20",12959.62
"D","03/18/2023","21",12851.9
