"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20240616_20240630.csv"
"C","Report for: 06/16/2024 - 06/30/2024"
"C","Report generated: 10/02/2025 10:22:43 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","06/16/2024","01",10856.76
"D","06/16/2024","02",10481.96
"D","06/16/2024","03",10416.7
"D","06/16/2024","04",10160.39
"D","06/16/2024","05",10066.37
"D","06/16/2024","06",9996.68
"D","06/16/2024","07",9984.18
"D","06/16/2024","08",9772.35
"D","06/16/2024","09",9358.37
"D","06/16/2024","10",8912.81
"D","06/16/2024","11",8361.84
"D","06/16/2024","12",8366.78
"D","06/16/2024","13",8492.7
"D","06/16/2024","14",8729.06
"D","06/16/2024","15",9217.72
"D","06/16/2024","16",9648.18
"D","06/16/2024","17",11011.8
"D","06/16/2024","18",12399.02
"D","06/16/2024","19",13197.49
"D","06/16/2024","20",13521.14
"D","06/16/2024","21",13640.57
"D","06/16/2024","22",13283.71
"D","06/16/2024","23",12265.36
"D","06/16/2024","24",11239.92
"D","06/17/2024","01",10509.64
"D","06/17/2024","02",10542.66
"D","06/17/2024","03",10592.5
"D","06/17/2024","04",10536.85
"D","06/17/2024","05",10677.85
"D","06/17/2024","06",10512.14
"D","06/17/2024","07",11264.0
"D","06/17/2024","08",11820.82
"D","06/17/2024","09",11771.31
"D","06/17/2024","10",11569.14
"D","06/17/2024","11",11560.1
"D","06/17/2024","12",11675.14
"D","06/17/2024","13",12303.51
"D","06/17/2024","14",13212.44
"D","06/17/2024","15",14065.97
"D","06/17/2024","16",15010.62
"D","06/17/2024","17",15872.31
"D","06/17/2024","18",16580.8
"D","06/17/2024","19",17077.02
"D","06/17/2024","20",17182.21
"D","06/17/2024","21",16870.25
"D","06/17/2024","22",16196.6
"D","06/17/2024","23",14985.61
"D","06/17/2024","24",14082.71
"D","06/18/2024","01",13540.9
"D","06/18/2024","02",13372.56
"D","06/18/2024","03",12984.02
"D","06/18/2024","04",12736.6
"D","06/18/2024","05",12626.27
"D","06/18/2024","06",12940.64
"D","06/18/2024","07",12856.14
"D","06/18/2024","08",13664.18
"D","06/18/2024","09",13937.39
"D","06/18/2024","10",14121.08
"D","06/18/2024","11",14632.26
"D","06/18/2024","12",15471.96
"D","06/18/2024","13",16402.09
"D","06/18/2024","14",17459.3
"D","06/18/2024","15",18379.1
"D","06/18/2024","16",19390.11
"D","06/18/2024","17",20530.0
"D","06/18/2024","18",21582.0
"D","06/18/2024","19",21791.12
"D","06/18/2024","20",21574.94
"D","06/18/2024","21",21006.36
"D","06/18/2024","22",20012.38
"D","06/18/2024","23",18567.43
"D","06/18/2024","24",17243.11
"D","06/19/2024","01",16353.33
"D","06/19/2024","02",15751.89
"D","06/19/2024","03",15051.17
"D","06/19/2024","04",14585.46
"D","06/19/2024","05",14461.94
"D","06/19/2024","06",14382.47
"D","06/19/2024","07",14523.79
"D","06/19/2024","08",15171.54
"D","06/19/2024","09",15129.36
"D","06/19/2024","10",15408.59
"D","06/19/2024","11",16191.21
"D","06/19/2024","12",17154.51
"D","06/19/2024","13",18121.72
"D","06/19/2024","14",19115.9
"D","06/19/2024","15",20058.97
"D","06/19/2024","16",21093.83
"D","06/19/2024","17",22240.1
"D","06/19/2024","18",22750.54
"D","06/19/2024","19",22375.16
"D","06/19/2024","20",21809.04
"D","06/19/2024","21",21204.56
"D","06/19/2024","22",20194.53
"D","06/19/2024","23",18992.78
"D","06/19/2024","24",17365.26
"D","06/20/2024","01",16685.24
"D","06/20/2024","02",16120.46
"D","06/20/2024","03",15448.92
"D","06/20/2024","04",15034.08
"D","06/20/2024","05",14981.53
"D","06/20/2024","06",15048.59
"D","06/20/2024","07",15110.78
"D","06/20/2024","08",15798.54
"D","06/20/2024","09",16401.29
"D","06/20/2024","10",17000.02
"D","06/20/2024","11",17744.82
"D","06/20/2024","12",18604.57
"D","06/20/2024","13",19340.72
"D","06/20/2024","14",20379.03
"D","06/20/2024","15",21342.58
"D","06/20/2024","16",22258.65
"D","06/20/2024","17",23041.35
"D","06/20/2024","18",23074.5
"D","06/20/2024","19",23266.31
"D","06/20/2024","20",22919.19
"D","06/20/2024","21",22078.79
"D","06/20/2024","22",20555.72
"D","06/20/2024","23",19159.79
"D","06/20/2024","24",17593.67
"D","06/21/2024","01",16660.58
"D","06/21/2024","02",16010.99
"D","06/21/2024","03",15611.97
"D","06/21/2024","04",15185.66
"D","06/21/2024","05",15086.35
"D","06/21/2024","06",14729.37
"D","06/21/2024","07",15085.38
"D","06/21/2024","08",15751.11
"D","06/21/2024","09",16260.66
"D","06/21/2024","10",16545.03
"D","06/21/2024","11",16931.52
"D","06/21/2024","12",17394.15
"D","06/21/2024","13",17839.69
"D","06/21/2024","14",18250.02
"D","06/21/2024","15",18710.04
"D","06/21/2024","16",19269.06
"D","06/21/2024","17",19741.07
"D","06/21/2024","18",19699.37
"D","06/21/2024","19",18876.8
"D","06/21/2024","20",18092.09
"D","06/21/2024","21",17502.17
"D","06/21/2024","22",16777.81
"D","06/21/2024","23",15666.46
"D","06/21/2024","24",14891.76
"D","06/22/2024","01",13975.69
"D","06/22/2024","02",13385.93
"D","06/22/2024","03",12920.57
"D","06/22/2024","04",12647.79
"D","06/22/2024","05",12806.12
"D","06/22/2024","06",12882.98
"D","06/22/2024","07",12930.07
"D","06/22/2024","08",13401.76
"D","06/22/2024","09",13457.69
"D","06/22/2024","10",13874.49
"D","06/22/2024","11",14170.05
"D","06/22/2024","12",14573.6
"D","06/22/2024","13",15245.31
"D","06/22/2024","14",15263.0
"D","06/22/2024","15",15642.96
"D","06/22/2024","16",15823.15
"D","06/22/2024","17",15790.64
"D","06/22/2024","18",15722.35
"D","06/22/2024","19",15406.64
"D","06/22/2024","20",15192.07
"D","06/22/2024","21",15044.95
"D","06/22/2024","22",14569.1
"D","06/22/2024","23",13853.06
"D","06/22/2024","24",13062.26
"D","06/23/2024","01",12310.99
"D","06/23/2024","02",11752.4
"D","06/23/2024","03",11672.62
"D","06/23/2024","04",11292.95
"D","06/23/2024","05",11075.93
"D","06/23/2024","06",11119.22
"D","06/23/2024","07",11398.44
"D","06/23/2024","08",11922.34
"D","06/23/2024","09",12574.43
"D","06/23/2024","10",12959.63
"D","06/23/2024","11",13281.66
"D","06/23/2024","12",13517.6
"D","06/23/2024","13",14119.38
"D","06/23/2024","14",14647.37
"D","06/23/2024","15",15372.29
"D","06/23/2024","16",16589.74
"D","06/23/2024","17",17807.18
"D","06/23/2024","18",18763.28
"D","06/23/2024","19",18913.66
"D","06/23/2024","20",18617.61
"D","06/23/2024","21",18165.69
"D","06/23/2024","22",17439.56
"D","06/23/2024","23",16215.33
"D","06/23/2024","24",15226.25
"D","06/24/2024","01",14321.51
"D","06/24/2024","02",13973.85
"D","06/24/2024","03",13540.87
"D","06/24/2024","04",13310.96
"D","06/24/2024","05",13415.87
