"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20250616_20250630.csv"
"C","Report for: 06/16/2025 - 06/30/2025"
"C","Report generated: 10/01/2025 16:36:20 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","06/16/2025","01",10311.99
"D","06/16/2025","02",9881.73
"D","06/16/2025","03",10149.43
"D","06/16/2025","04",10078.73
"D","06/16/2025","05",10225.65
"D","06/16/2025","06",10487.1
"D","06/16/2025","07",10701.09
"D","06/16/2025","08",11062.53
"D","06/16/2025","09",10577.92
"D","06/16/2025","10",9792.03
"D","06/16/2025","11",9416.5
"D","06/16/2025","12",9340.13
"D","06/16/2025","13",9426.57
"D","06/16/2025","14",9980.73
"D","06/16/2025","15",10395.43
"D","06/16/2025","16",11141.26
"D","06/16/2025","17",12288.52
"D","06/16/2025","18",13427.38
"D","06/16/2025","19",14131.44
"D","06/16/2025","20",14326.76
"D","06/16/2025","21",14402.24
"D","06/16/2025","22",13847.74
"D","06/16/2025","23",12736.12
"D","06/16/2025","24",11618.0
"D","06/17/2025","01",11178.13
"D","06/17/2025","02",11008.37
"D","06/17/2025","03",10931.92
"D","06/17/2025","04",10827.87
"D","06/17/2025","05",11012.64
"D","06/17/2025","06",11123.85
"D","06/17/2025","07",11601.13
"D","06/17/2025","08",12378.03
"D","06/17/2025","09",12703.77
"D","06/17/2025","10",12583.64
"D","06/17/2025","11",12851.14
"D","06/17/2025","12",12968.88
"D","06/17/2025","13",13055.02
"D","06/17/2025","14",13227.13
"D","06/17/2025","15",13411.3
"D","06/17/2025","16",13764.38
"D","06/17/2025","17",14099.97
"D","06/17/2025","18",14548.67
"D","06/17/2025","19",14649.17
"D","06/17/2025","20",14577.13
"D","06/17/2025","21",14487.62
"D","06/17/2025","22",13941.24
"D","06/17/2025","23",12938.76
"D","06/17/2025","24",12125.52
"D","06/18/2025","01",12043.28
"D","06/18/2025","02",11596.72
"D","06/18/2025","03",11287.58
"D","06/18/2025","04",11188.54
"D","06/18/2025","05",11046.01
"D","06/18/2025","06",11452.17
"D","06/18/2025","07",12236.39
"D","06/18/2025","08",13054.92
"D","06/18/2025","09",13540.46
"D","06/18/2025","10",13686.96
"D","06/18/2025","11",13690.38
"D","06/18/2025","12",13794.05
"D","06/18/2025","13",13741.92
"D","06/18/2025","14",13928.69
"D","06/18/2025","15",13959.94
"D","06/18/2025","16",14184.7
"D","06/18/2025","17",14697.97
"D","06/18/2025","18",15350.23
"D","06/18/2025","19",15923.91
"D","06/18/2025","20",16135.66
"D","06/18/2025","21",16129.43
"D","06/18/2025","22",15701.3
"D","06/18/2025","23",14714.91
"D","06/18/2025","24",13900.6
"D","06/19/2025","01",13297.84
"D","06/19/2025","02",12688.25
"D","06/19/2025","03",12086.26
"D","06/19/2025","04",11894.38
"D","06/19/2025","05",12016.49
"D","06/19/2025","06",12428.28
"D","06/19/2025","07",12869.68
"D","06/19/2025","08",13308.41
"D","06/19/2025","09",13875.11
"D","06/19/2025","10",13964.69
"D","06/19/2025","11",13903.96
"D","06/19/2025","12",14210.88
"D","06/19/2025","13",14904.11
"D","06/19/2025","14",15836.97
"D","06/19/2025","15",17025.75
"D","06/19/2025","16",18139.5
"D","06/19/2025","17",19241.77
"D","06/19/2025","18",19969.16
"D","06/19/2025","19",20188.56
"D","06/19/2025","20",19957.08
"D","06/19/2025","21",19493.96
"D","06/19/2025","22",18638.44
"D","06/19/2025","23",17111.42
"D","06/19/2025","24",15625.15
"D","06/20/2025","01",14381.52
"D","06/20/2025","02",13561.47
"D","06/20/2025","03",13243.16
"D","06/20/2025","04",12888.02
"D","06/20/2025","05",12813.12
"D","06/20/2025","06",13056.97
"D","06/20/2025","07",13588.84
"D","06/20/2025","08",13808.51
"D","06/20/2025","09",13728.34
"D","06/20/2025","10",13180.11
"D","06/20/2025","11",12601.32
"D","06/20/2025","12",12569.94
"D","06/20/2025","13",12526.19
"D","06/20/2025","14",12764.54
"D","06/20/2025","15",13352.35
"D","06/20/2025","16",14242.11
"D","06/20/2025","17",15130.85
"D","06/20/2025","18",16116.39
"D","06/20/2025","19",16607.55
"D","06/20/2025","20",16670.84
"D","06/20/2025","21",16305.75
"D","06/20/2025","22",15732.59
"D","06/20/2025","23",14568.43
"D","06/20/2025","24",13297.32
"D","06/21/2025","01",12257.96
"D","06/21/2025","02",11558.61
"D","06/21/2025","03",11042.16
"D","06/21/2025","04",11026.54
"D","06/21/2025","05",10883.58
"D","06/21/2025","06",10990.79
"D","06/21/2025","07",10861.37
"D","06/21/2025","08",10869.88
"D","06/21/2025","09",10671.28
"D","06/21/2025","10",10521.84
"D","06/21/2025","11",10510.51
"D","06/21/2025","12",10929.94
"D","06/21/2025","13",11431.17
"D","06/21/2025","14",11818.87
"D","06/21/2025","15",12559.81
"D","06/21/2025","16",13608.95
"D","06/21/2025","17",14964.99
"D","06/21/2025","18",16353.38
"D","06/21/2025","19",17119.7
"D","06/21/2025","20",17124.14
"D","06/21/2025","21",16782.87
"D","06/21/2025","22",16264.58
"D","06/21/2025","23",15242.42
"D","06/21/2025","24",14102.83
"D","06/22/2025","01",13163.28
"D","06/22/2025","02",12450.75
"D","06/22/2025","03",12013.7
"D","06/22/2025","04",11939.73
"D","06/22/2025","05",11917.13
"D","06/22/2025","06",12130.7
"D","06/22/2025","07",12206.87
"D","06/22/2025","08",12533.03
"D","06/22/2025","09",12721.81
"D","06/22/2025","10",12879.37
"D","06/22/2025","11",12218.6
"D","06/22/2025","12",12179.77
"D","06/22/2025","13",13049.97
"D","06/22/2025","14",14378.34
"D","06/22/2025","15",15866.02
"D","06/22/2025","16",17480.19
"D","06/22/2025","17",18935.8
"D","06/22/2025","18",19962.9
"D","06/22/2025","19",20538.32
"D","06/22/2025","20",20675.12
"D","06/22/2025","21",20315.21
"D","06/22/2025","22",19608.09
"D","06/22/2025","23",18131.72
"D","06/22/2025","24",16818.68
"D","06/23/2025","01",15584.9
"D","06/23/2025","02",15034.87
"D","06/23/2025","03",14669.05
"D","06/23/2025","04",14356.67
"D","06/23/2025","05",14368.15
"D","06/23/2025","06",14767.02
"D","06/23/2025","07",15686.71
"D","06/23/2025","08",16006.96
"D","06/23/2025","09",16391.23
"D","06/23/2025","10",16872.33
"D","06/23/2025","11",17500.92
"D","06/23/2025","12",18317.58
"D","06/23/2025","13",19319.54
"D","06/23/2025","14",20215.67
"D","06/23/2025","15",20959.77
"D","06/23/2025","16",21751.86
"D","06/23/2025","17",22702.28
"D","06/23/2025","18",23712.24
"D","06/23/2025","19",24329.17
"D","06/23/2025","20",24248.78
"D","06/23/2025","21",23692.85
"D","06/23/2025","22",22746.41
"D","06/23/2025","23",21281.52
"D","06/23/2025","24",19714.97
"D","06/24/2025","01",18867.51
"D","06/24/2025","02",17856.82
"D","06/24/2025","03",16925.39
"D","06/24/2025","04",16730.12
"D","06/24/2025","05",16630.15
"D","06/24/2025","06",16761.18
"D","06/24/2025","07",17595.64
"D","06/24/2025","08",18450.29
"D","06/24/2025","09",18570.93
"D","06/24/2025","10",18746.99
"D","06/24/2025","11",19375.26
"D","06/24/2025","12",20157.63
"D","06/24/2025","13",20975.12
"D","06/24/2025","14",21890.47
"D","06/24/2025","15",22764.66
