"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20220716_20220730.csv"
"C","Report for: 07/16/2022 - 07/30/2022"
"C","Report generated: 10/02/2025 11:08:06 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","07/16/2022","01",12909.59
"D","07/16/2022","02",12912.67
"D","07/16/2022","03",12677.17
"D","07/16/2022","04",12337.47
"D","07/16/2022","05",12190.91
"D","07/16/2022","06",12225.02
"D","07/16/2022","07",12441.26
"D","07/16/2022","08",12664.51
"D","07/16/2022","09",13078.22
"D","07/16/2022","10",13107.69
"D","07/16/2022","11",13656.94
"D","07/16/2022","12",14145.39
"D","07/16/2022","13",14572.96
"D","07/16/2022","14",14677.31
"D","07/16/2022","15",14899.77
"D","07/16/2022","16",15396.2
"D","07/16/2022","17",15913.13
"D","07/16/2022","18",16522.13
"D","07/16/2022","19",16757.74
"D","07/16/2022","20",16596.65
"D","07/16/2022","21",16423.37
"D","07/16/2022","22",16034.88
"D","07/16/2022","23",15108.97
"D","07/16/2022","24",14061.2
"D","07/17/2022","01",13161.07
"D","07/17/2022","02",12944.45
"D","07/17/2022","03",12618.06
"D","07/17/2022","04",12289.34
"D","07/17/2022","05",12320.45
"D","07/17/2022","06",12309.49
"D","07/17/2022","07",12212.83
"D","07/17/2022","08",12624.57
"D","07/17/2022","09",12744.64
"D","07/17/2022","10",13174.28
"D","07/17/2022","11",13916.26
"D","07/17/2022","12",14840.25
"D","07/17/2022","13",15901.09
"D","07/17/2022","14",16496.42
"D","07/17/2022","15",16944.72
"D","07/17/2022","16",17506.96
"D","07/17/2022","17",18340.94
"D","07/17/2022","18",19213.3
"D","07/17/2022","19",19621.51
"D","07/17/2022","20",19324.62
"D","07/17/2022","21",18902.03
"D","07/17/2022","22",18184.87
"D","07/17/2022","23",16772.77
"D","07/17/2022","24",15333.95
"D","07/18/2022","01",14526.98
"D","07/18/2022","02",14299.01
"D","07/18/2022","03",14161.59
"D","07/18/2022","04",13990.84
"D","07/18/2022","05",14139.42
"D","07/18/2022","06",14222.32
"D","07/18/2022","07",14683.08
"D","07/18/2022","08",15788.17
"D","07/18/2022","09",16646.74
"D","07/18/2022","10",17426.44
"D","07/18/2022","11",18200.57
"D","07/18/2022","12",18697.48
"D","07/18/2022","13",18899.48
"D","07/18/2022","14",19163.81
"D","07/18/2022","15",19230.12
"D","07/18/2022","16",19200.12
"D","07/18/2022","17",18945.56
"D","07/18/2022","18",19111.81
"D","07/18/2022","19",19073.23
"D","07/18/2022","20",18807.66
"D","07/18/2022","21",18557.92
"D","07/18/2022","22",17889.28
"D","07/18/2022","23",16700.68
"D","07/18/2022","24",15550.42
"D","07/19/2022","01",15336.37
"D","07/19/2022","02",14994.57
"D","07/19/2022","03",14570.59
"D","07/19/2022","04",14350.41
"D","07/19/2022","05",14381.59
"D","07/19/2022","06",14899.12
"D","07/19/2022","07",15918.14
"D","07/19/2022","08",16717.02
"D","07/19/2022","09",16648.09
"D","07/19/2022","10",16686.65
"D","07/19/2022","11",17056.02
"D","07/19/2022","12",17731.88
"D","07/19/2022","13",18497.07
"D","07/19/2022","14",19405.09
"D","07/19/2022","15",20159.55
"D","07/19/2022","16",21031.41
"D","07/19/2022","17",21911.14
"D","07/19/2022","18",22419.21
"D","07/19/2022","19",22596.71
"D","07/19/2022","20",22379.01
"D","07/19/2022","21",21667.06
"D","07/19/2022","22",20587.44
"D","07/19/2022","23",18862.15
"D","07/19/2022","24",17405.97
"D","07/20/2022","01",16651.64
"D","07/20/2022","02",15994.15
"D","07/20/2022","03",15352.27
"D","07/20/2022","04",14975.06
"D","07/20/2022","05",14950.91
"D","07/20/2022","06",15368.25
"D","07/20/2022","07",16400.37
"D","07/20/2022","08",17390.57
"D","07/20/2022","09",17604.06
"D","07/20/2022","10",18345.77
"D","07/20/2022","11",19150.56
"D","07/20/2022","12",19897.04
"D","07/20/2022","13",20727.32
"D","07/20/2022","14",21562.15
"D","07/20/2022","15",22222.72
