"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20220401_20220415.csv"
"C","Report for: 04/01/2022 - 04/15/2022"
"C","Report generated: 10/02/2025 11:09:15 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","04/01/2022","01",10743.59
"D","04/01/2022","02",10568.27
"D","04/01/2022","03",10355.47
"D","04/01/2022","04",10299.68
"D","04/01/2022","05",10532.65
"D","04/01/2022","06",11062.01
"D","04/01/2022","07",12022.46
"D","04/01/2022","08",12765.77
"D","04/01/2022","09",12956.45
"D","04/01/2022","10",12422.5
"D","04/01/2022","11",11944.77
"D","04/01/2022","12",12097.44
"D","04/01/2022","13",12149.98
"D","04/01/2022","14",11872.9
"D","04/01/2022","15",11804.35
"D","04/01/2022","16",11765.05
"D","04/01/2022","17",12092.3
"D","04/01/2022","18",12648.83
"D","04/01/2022","19",13001.74
"D","04/01/2022","20",13477.42
"D","04/01/2022","21",13307.86
"D","04/01/2022","22",12726.67
"D","04/01/2022","23",12246.24
"D","04/01/2022","24",11480.32
"D","04/02/2022","01",10937.64
"D","04/02/2022","02",10910.41
"D","04/02/2022","03",10972.25
"D","04/02/2022","04",10948.94
"D","04/02/2022","05",10834.49
"D","04/02/2022","06",11032.39
"D","04/02/2022","07",11300.56
"D","04/02/2022","08",11686.55
"D","04/02/2022","09",11279.23
"D","04/02/2022","10",10790.49
"D","04/02/2022","11",10148.98
"D","04/02/2022","12",9938.67
"D","04/02/2022","13",9653.16
"D","04/02/2022","14",9506.72
"D","04/02/2022","15",9425.41
"D","04/02/2022","16",9517.49
"D","04/02/2022","17",9616.11
"D","04/02/2022","18",10934.84
"D","04/02/2022","19",12115.25
"D","04/02/2022","20",12816.46
"D","04/02/2022","21",12771.97
"D","04/02/2022","22",12291.44
"D","04/02/2022","23",11625.21
"D","04/02/2022","24",10956.57
"D","04/03/2022","01",11008.75
"D","04/03/2022","02",10722.12
"D","04/03/2022","03",10793.83
"D","04/03/2022","04",10516.84
"D","04/03/2022","05",10722.73
"D","04/03/2022","06",10614.85
"D","04/03/2022","07",10837.7
"D","04/03/2022","08",11111.71
"D","04/03/2022","09",11211.01
"D","04/03/2022","10",10892.82
"D","04/03/2022","11",10613.17
"D","04/03/2022","12",10332.4
"D","04/03/2022","13",10159.88
"D","04/03/2022","14",10538.21
"D","04/03/2022","15",11191.55
"D","04/03/2022","16",11792.34
"D","04/03/2022","17",12441.97
"D","04/03/2022","18",13086.36
"D","04/03/2022","19",13461.8
"D","04/03/2022","20",13697.74
"D","04/03/2022","21",13345.84
"D","04/03/2022","22",12592.76
"D","04/03/2022","23",11652.4
"D","04/03/2022","24",10813.76
"D","04/04/2022","01",10591.05
"D","04/04/2022","02",10571.26
"D","04/04/2022","03",10453.64
"D","04/04/2022","04",10701.48
"D","04/04/2022","05",10768.52
"D","04/04/2022","06",11388.41
"D","04/04/2022","07",12770.68
"D","04/04/2022","08",13443.65
"D","04/04/2022","09",12781.84
"D","04/04/2022","10",11782.95
"D","04/04/2022","11",10991.14
"D","04/04/2022","12",10898.64
"D","04/04/2022","13",10714.6
"D","04/04/2022","14",10605.78
"D","04/04/2022","15",10374.66
"D","04/04/2022","16",10315.2
"D","04/04/2022","17",11566.34
"D","04/04/2022","18",12529.18
"D","04/04/2022","19",13209.36
"D","04/04/2022","20",13772.8
"D","04/04/2022","21",13579.0
"D","04/04/2022","22",12788.82
"D","04/04/2022","23",11741.67
"D","04/04/2022","24",10844.66
"D","04/05/2022","01",10555.03
"D","04/05/2022","02",10293.77
"D","04/05/2022","03",10206.46
"D","04/05/2022","04",10270.81
"D","04/05/2022","05",10665.1
"D","04/05/2022","06",11289.4
"D","04/05/2022","07",12753.84
"D","04/05/2022","08",13127.46
"D","04/05/2022","09",12160.24
"D","04/05/2022","10",11082.46
"D","04/05/2022","11",10686.11
"D","04/05/2022","12",10625.81
"D","04/05/2022","13",10642.02
"D","04/05/2022","14",10699.64
"D","04/05/2022","15",10676.99
"D","04/05/2022","16",10927.11
"D","04/05/2022","17",11491.72
"D","04/05/2022","18",11960.71
"D","04/05/2022","19",12931.41
"D","04/05/2022","20",13533.95
"D","04/05/2022","21",13331.13
"D","04/05/2022","22",12547.19
"D","04/05/2022","23",11500.46
"D","04/05/2022","24",10604.89
"D","04/06/2022","01",10510.32
"D","04/06/2022","02",10569.9
"D","04/06/2022","03",10571.37
"D","04/06/2022","04",10448.36
"D","04/06/2022","05",10736.02
"D","04/06/2022","06",10831.09
"D","04/06/2022","07",12250.21
"D","04/06/2022","08",13157.18
"D","04/06/2022","09",13380.76
"D","04/06/2022","10",13331.8
"D","04/06/2022","11",13261.51
"D","04/06/2022","12",13182.09
"D","04/06/2022","13",12919.65
"D","04/06/2022","14",12901.78
"D","04/06/2022","15",12965.51
"D","04/06/2022","16",12943.32
"D","04/06/2022","17",13151.35
"D","04/06/2022","18",13548.34
"D","04/06/2022","19",13801.22
"D","04/06/2022","20",14010.99
"D","04/06/2022","21",13743.34
"D","04/06/2022","22",12922.24
"D","04/06/2022","23",11828.63
"D","04/06/2022","24",10918.2
"D","04/07/2022","01",10374.0
"D","04/07/2022","02",10539.1
"D","04/07/2022","03",10509.17
"D","04/07/2022","04",10509.55
"D","04/07/2022","05",10810.67
"D","04/07/2022","06",11367.62
"D","04/07/2022","07",12474.58
"D","04/07/2022","08",13297.98
"D","04/07/2022","09",13404.65
"D","04/07/2022","10",13229.43
"D","04/07/2022","11",13108.52
"D","04/07/2022","12",12986.14
"D","04/07/2022","13",12877.77
"D","04/07/2022","14",12910.9
"D","04/07/2022","15",13039.22
"D","04/07/2022","16",13080.06
"D","04/07/2022","17",13445.21
"D","04/07/2022","18",13987.43
"D","04/07/2022","19",14143.29
"D","04/07/2022","20",14241.91
"D","04/07/2022","21",13901.59
"D","04/07/2022","22",13062.51
"D","04/07/2022","23",12021.03
"D","04/07/2022","24",11081.98
"D","04/08/2022","01",10671.02
"D","04/08/2022","02",10668.44
"D","04/08/2022","03",10557.45
"D","04/08/2022","04",10535.53
"D","04/08/2022","05",10765.35
"D","04/08/2022","06",11140.71
"D","04/08/2022","07",12307.56
"D","04/08/2022","08",13181.46
"D","04/08/2022","09",13280.33
"D","04/08/2022","10",12980.73
"D","04/08/2022","11",12508.91
"D","04/08/2022","12",11909.53
