"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20221001_20221015.csv"
"C","Report for: 10/01/2022 - 10/15/2022"
"C","Report generated: 10/02/2025 11:07:08 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","10/01/2022","01",9706.88
"D","10/01/2022","02",9564.0
"D","10/01/2022","03",9416.09
"D","10/01/2022","04",9518.22
"D","10/01/2022","05",9355.12
"D","10/01/2022","06",9637.96
"D","10/01/2022","07",9895.4
"D","10/01/2022","08",10550.63
"D","10/01/2022","09",11324.05
"D","10/01/2022","10",11812.61
"D","10/01/2022","11",11926.32
"D","10/01/2022","12",11806.93
"D","10/01/2022","13",11599.88
"D","10/01/2022","14",11434.44
"D","10/01/2022","15",11396.1
"D","10/01/2022","16",11407.99
"D","10/01/2022","17",11731.74
"D","10/01/2022","18",12332.05
"D","10/01/2022","19",12769.87
"D","10/01/2022","20",12715.91
"D","10/01/2022","21",12228.53
"D","10/01/2022","22",11591.89
"D","10/01/2022","23",10851.2
"D","10/01/2022","24",10109.19
"D","10/02/2022","01",9568.99
"D","10/02/2022","02",9639.88
"D","10/02/2022","03",9786.22
"D","10/02/2022","04",9692.49
"D","10/02/2022","05",9724.26
"D","10/02/2022","06",9676.22
"D","10/02/2022","07",10082.63
"D","10/02/2022","08",10275.28
"D","10/02/2022","09",10581.84
"D","10/02/2022","10",10748.17
"D","10/02/2022","11",10830.94
"D","10/02/2022","12",10662.08
"D","10/02/2022","13",10566.56
"D","10/02/2022","14",10525.67
"D","10/02/2022","15",10648.79
"D","10/02/2022","16",10940.22
"D","10/02/2022","17",11654.18
"D","10/02/2022","18",12504.58
"D","10/02/2022","19",13202.89
"D","10/02/2022","20",13148.96
"D","10/02/2022","21",12714.68
"D","10/02/2022","22",11854.92
"D","10/02/2022","23",10909.57
"D","10/02/2022","24",10068.53
"D","10/03/2022","01",9837.55
"D","10/03/2022","02",9761.27
"D","10/03/2022","03",9622.79
"D","10/03/2022","04",9651.04
"D","10/03/2022","05",9931.31
"D","10/03/2022","06",10366.94
"D","10/03/2022","07",11711.07
"D","10/03/2022","08",12561.81
"D","10/03/2022","09",12582.16
"D","10/03/2022","10",12353.81
"D","10/03/2022","11",12071.08
"D","10/03/2022","12",11741.46
"D","10/03/2022","13",11568.0
"D","10/03/2022","14",11787.73
"D","10/03/2022","15",12023.92
"D","10/03/2022","16",12323.69
"D","10/03/2022","17",12909.52
"D","10/03/2022","18",13762.22
"D","10/03/2022","19",14360.84
"D","10/03/2022","20",14195.22
"D","10/03/2022","21",13519.49
"D","10/03/2022","22",12595.67
"D","10/03/2022","23",11534.79
"D","10/03/2022","24",10980.1
"D","10/04/2022","01",10771.91
"D","10/04/2022","02",10545.85
"D","10/04/2022","03",10485.24
"D","10/04/2022","04",10457.15
"D","10/04/2022","05",10448.54
"D","10/04/2022","06",10663.38
"D","10/04/2022","07",11889.34
"D","10/04/2022","08",12743.44
"D","10/04/2022","09",12815.71
"D","10/04/2022","10",12695.59
"D","10/04/2022","11",12644.04
"D","10/04/2022","12",12626.12
"D","10/04/2022","13",12575.82
"D","10/04/2022","14",12694.51
"D","10/04/2022","15",12790.68
"D","10/04/2022","16",12779.54
"D","10/04/2022","17",13267.92
"D","10/04/2022","18",13878.99
"D","10/04/2022","19",14255.26
"D","10/04/2022","20",14037.28
"D","10/04/2022","21",13470.79
"D","10/04/2022","22",12574.03
"D","10/04/2022","23",11504.43
"D","10/04/2022","24",10774.68
"D","10/05/2022","01",10731.93
"D","10/05/2022","02",10610.66
"D","10/05/2022","03",10490.22
"D","10/05/2022","04",10452.52
"D","10/05/2022","05",10690.19
"D","10/05/2022","06",11097.96
"D","10/05/2022","07",12005.24
"D","10/05/2022","08",12684.34
"D","10/05/2022","09",13058.69
"D","10/05/2022","10",13121.04
"D","10/05/2022","11",13076.79
"D","10/05/2022","12",12832.41
"D","10/05/2022","13",12739.75
"D","10/05/2022","14",12800.83
"D","10/05/2022","15",12860.82
"D","10/05/2022","16",13034.35
"D","10/05/2022","17",13404.54
"D","10/05/2022","18",13940.83
"D","10/05/2022","19",14284.07
"D","10/05/2022","20",14059.4
"D","10/05/2022","21",13463.39
"D","10/05/2022","22",12596.63
"D","10/05/2022","23",11535.88
