"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20230301_20230315.csv"
"C","Report for: 03/01/2023 - 03/15/2023"
"C","Report generated: 10/02/2025 10:46:30 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","03/01/2023","01",12180.79
"D","03/01/2023","02",12118.59
"D","03/01/2023","03",12146.11
"D","03/01/2023","04",12504.95
"D","03/01/2023","05",12435.94
"D","03/01/2023","06",13290.39
"D","03/01/2023","07",14468.69
"D","03/01/2023","08",15046.63
"D","03/01/2023","09",14625.86
"D","03/01/2023","10",13861.88
"D","03/01/2023","11",13246.79
"D","03/01/2023","12",12979.21
"D","03/01/2023","13",13066.04
"D","03/01/2023","14",13611.66
"D","03/01/2023","15",13588.76
"D","03/01/2023","16",14084.02
"D","03/01/2023","17",14844.96
"D","03/01/2023","18",15592.45
"D","03/01/2023","19",15781.59
"D","03/01/2023","20",15482.52
"D","03/01/2023","21",14909.66
"D","03/01/2023","22",14061.76
"D","03/01/2023","23",13040.17
"D","03/01/2023","24",12758.89
"D","03/02/2023","01",12525.24
"D","03/02/2023","02",12203.38
"D","03/02/2023","03",12210.03
"D","03/02/2023","04",12184.71
"D","03/02/2023","05",12187.22
"D","03/02/2023","06",12815.81
"D","03/02/2023","07",13758.96
"D","03/02/2023","08",14640.3
"D","03/02/2023","09",15029.27
"D","03/02/2023","10",15090.62
"D","03/02/2023","11",14947.66
"D","03/02/2023","12",14535.14
"D","03/02/2023","13",14240.84
"D","03/02/2023","14",13844.11
"D","03/02/2023","15",13539.28
"D","03/02/2023","16",13678.0
"D","03/02/2023","17",14171.51
"D","03/02/2023","18",15158.09
"D","03/02/2023","19",15674.46
"D","03/02/2023","20",15371.84
"D","03/02/2023","21",14820.95
"D","03/02/2023","22",14049.82
"D","03/02/2023","23",13073.99
"D","03/02/2023","24",12291.88
"D","03/03/2023","01",12208.24
"D","03/03/2023","02",12177.23
"D","03/03/2023","03",12353.56
"D","03/03/2023","04",12386.72
"D","03/03/2023","05",12488.24
"D","03/03/2023","06",13013.76
"D","03/03/2023","07",13799.15
"D","03/03/2023","08",13855.95
"D","03/03/2023","09",12683.54
"D","03/03/2023","10",11936.06
"D","03/03/2023","11",11579.56
"D","03/03/2023","12",11036.13
"D","03/03/2023","13",10956.27
"D","03/03/2023","14",11251.25
"D","03/03/2023","15",12144.27
"D","03/03/2023","16",12732.74
"D","03/03/2023","17",13655.44
"D","03/03/2023","18",14688.45
"D","03/03/2023","19",15011.24
"D","03/03/2023","20",14667.67
"D","03/03/2023","21",14196.99
"D","03/03/2023","22",13587.6
"D","03/03/2023","23",12869.11
"D","03/03/2023","24",12368.97
"D","03/04/2023","01",12233.29
"D","03/04/2023","02",12055.7
"D","03/04/2023","03",12061.42
"D","03/04/2023","04",12028.72
"D","03/04/2023","05",12054.19
"D","03/04/2023","06",12108.34
"D","03/04/2023","07",12663.11
"D","03/04/2023","08",13340.26
