"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20250516_20250530.csv"
"C","Report for: 05/16/2025 - 05/30/2025"
"C","Report generated: 10/01/2025 16:36:43 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","05/16/2025","01",10760.96
"D","05/16/2025","02",10561.74
"D","05/16/2025","03",10544.25
"D","05/16/2025","04",10431.44
"D","05/16/2025","05",10597.32
"D","05/16/2025","06",10755.3
"D","05/16/2025","07",11372.95
"D","05/16/2025","08",11933.81
"D","05/16/2025","09",11896.47
"D","05/16/2025","10",11518.8
"D","05/16/2025","11",11182.51
"D","05/16/2025","12",10802.86
"D","05/16/2025","13",10613.25
"D","05/16/2025","14",10594.1
"D","05/16/2025","15",10719.86
"D","05/16/2025","16",11313.16
"D","05/16/2025","17",12328.28
"D","05/16/2025","18",13388.69
"D","05/16/2025","19",14120.46
"D","05/16/2025","20",14301.66
"D","05/16/2025","21",14285.34
"D","05/16/2025","22",13766.64
"D","05/16/2025","23",12822.56
"D","05/16/2025","24",11805.43
"D","05/17/2025","01",11008.1
"D","05/17/2025","02",10638.82
"D","05/17/2025","03",10573.05
"D","05/17/2025","04",10412.06
"D","05/17/2025","05",10386.66
"D","05/17/2025","06",10531.05
"D","05/17/2025","07",10755.82
"D","05/17/2025","08",11101.02
"D","05/17/2025","09",11413.34
"D","05/17/2025","10",11475.74
"D","05/17/2025","11",11790.59
"D","05/17/2025","12",11659.2
"D","05/17/2025","13",11417.97
"D","05/17/2025","14",11342.99
"D","05/17/2025","15",10909.75
"D","05/17/2025","16",10493.35
"D","05/17/2025","17",11391.65
"D","05/17/2025","18",12793.51
"D","05/17/2025","19",13610.8
"D","05/17/2025","20",13814.54
"D","05/17/2025","21",13629.61
"D","05/17/2025","22",13075.76
"D","05/17/2025","23",12337.2
"D","05/17/2025","24",11490.22
"D","05/18/2025","01",10562.64
"D","05/18/2025","02",9945.75
"D","05/18/2025","03",9535.85
"D","05/18/2025","04",9453.12
"D","05/18/2025","05",9767.13
"D","05/18/2025","06",9741.1
"D","05/18/2025","07",9764.43
"D","05/18/2025","08",9668.02
"D","05/18/2025","09",9388.58
"D","05/18/2025","10",9260.3
"D","05/18/2025","11",9483.09
"D","05/18/2025","12",9543.45
"D","05/18/2025","13",9785.97
"D","05/18/2025","14",10164.13
"D","05/18/2025","15",10360.33
"D","05/18/2025","16",10681.02
"D","05/18/2025","17",11247.74
"D","05/18/2025","18",12021.16
"D","05/18/2025","19",12557.98
"D","05/18/2025","20",12851.13
"D","05/18/2025","21",12860.62
"D","05/18/2025","22",12255.71
"D","05/18/2025","23",11376.8
"D","05/18/2025","24",10614.39
"D","05/19/2025","01",10058.95
"D","05/19/2025","02",9745.62
"D","05/19/2025","03",9492.75
"D","05/19/2025","04",9410.52
"D","05/19/2025","05",9626.78
"D","05/19/2025","06",9902.73
"D","05/19/2025","07",10611.74
"D","05/19/2025","08",11095.67
"D","05/19/2025","09",10618.18
"D","05/19/2025","10",10028.85
"D","05/19/2025","11",9386.57
"D","05/19/2025","12",9018.08
"D","05/19/2025","13",9380.97
"D","05/19/2025","14",9723.1
"D","05/19/2025","15",9946.77
"D","05/19/2025","16",10566.08
"D","05/19/2025","17",11357.89
"D","05/19/2025","18",12234.34
"D","05/19/2025","19",12746.71
"D","05/19/2025","20",12969.85
"D","05/19/2025","21",12920.49
"D","05/19/2025","22",12265.61
"D","05/19/2025","23",11221.63
"D","05/19/2025","24",10324.57
"D","05/20/2025","01",10119.4
"D","05/20/2025","02",9683.19
"D","05/20/2025","03",9621.5
"D","05/20/2025","04",9591.19
"D","05/20/2025","05",9767.08
"D","05/20/2025","06",10121.45
"D","05/20/2025","07",10944.87
"D","05/20/2025","08",11224.9
"D","05/20/2025","09",10678.65
"D","05/20/2025","10",10023.6
"D","05/20/2025","11",9932.09
"D","05/20/2025","12",10369.62
"D","05/20/2025","13",10439.64
"D","05/20/2025","14",10763.92
"D","05/20/2025","15",10904.79
"D","05/20/2025","16",11421.3
"D","05/20/2025","17",11982.5
"D","05/20/2025","18",12611.58
"D","05/20/2025","19",12980.22
"D","05/20/2025","20",13103.03
"D","05/20/2025","21",13094.36
"D","05/20/2025","22",12419.49
"D","05/20/2025","23",11361.03
"D","05/20/2025","24",10594.27
"D","05/21/2025","01",10082.21
"D","05/21/2025","02",9737.74
"D","05/21/2025","03",9764.14
"D","05/21/2025","04",9767.29
"D","05/21/2025","05",10002.64
"D","05/21/2025","06",10495.63
"D","05/21/2025","07",11064.82
"D","05/21/2025","08",11475.22
"D","05/21/2025","09",11481.22
"D","05/21/2025","10",11657.14
"D","05/21/2025","11",11795.71
"D","05/21/2025","12",11832.87
"D","05/21/2025","13",11756.61
"D","05/21/2025","14",11787.82
"D","05/21/2025","15",11767.53
"D","05/21/2025","16",12222.29
"D","05/21/2025","17",12351.15
"D","05/21/2025","18",12892.13
"D","05/21/2025","19",13228.46
"D","05/21/2025","20",13444.48
"D","05/21/2025","21",13390.53
"D","05/21/2025","22",12708.25
"D","05/21/2025","23",11677.74
"D","05/21/2025","24",11154.89
"D","05/22/2025","01",10808.29
"D","05/22/2025","02",10552.0
"D","05/22/2025","03",10322.0
"D","05/22/2025","04",10283.07
"D","05/22/2025","05",10514.02
"D","05/22/2025","06",11246.5
"D","05/22/2025","07",12268.93
"D","05/22/2025","08",12580.42
"D","05/22/2025","09",13028.41
"D","05/22/2025","10",13200.9
"D","05/22/2025","11",13342.04
"D","05/22/2025","12",13284.9
"D","05/22/2025","13",12790.11
"D","05/22/2025","14",12807.76
"D","05/22/2025","15",12898.8
"D","05/22/2025","16",13011.72
"D","05/22/2025","17",13397.38
"D","05/22/2025","18",13838.58
"D","05/22/2025","19",13946.49
"D","05/22/2025","20",13936.83
"D","05/22/2025","21",13786.08
"D","05/22/2025","22",13122.57
"D","05/22/2025","23",12123.05
"D","05/22/2025","24",11402.29
"D","05/23/2025","01",10825.41
"D","05/23/2025","02",10487.47
"D","05/23/2025","03",10507.18
"D","05/23/2025","04",10415.93
"D","05/23/2025","05",10476.4
"D","05/23/2025","06",11041.25
"D","05/23/2025","07",11672.12
"D","05/23/2025","08",12168.06
"D","05/23/2025","09",11962.75
"D","05/23/2025","10",11644.39
"D","05/23/2025","11",11416.67
"D","05/23/2025","12",11244.8
"D","05/23/2025","13",11119.58
"D","05/23/2025","14",11170.86
"D","05/23/2025","15",11449.14
"D","05/23/2025","16",11809.54
"D","05/23/2025","17",12368.18
"D","05/23/2025","18",12502.18
"D","05/23/2025","19",12699.99
"D","05/23/2025","20",12865.32
