"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20220116_20220130.csv"
"C","Report for: 01/16/2022 - 01/30/2022"
"C","Report generated: 10/02/2025 11:12:49 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","01/16/2022","01",15185.01
"D","01/16/2022","02",15114.78
"D","01/16/2022","03",14942.61
"D","01/16/2022","04",14887.05
"D","01/16/2022","05",14974.0
"D","01/16/2022","06",15221.99
"D","01/16/2022","07",15454.53
"D","01/16/2022","08",15989.18
"D","01/16/2022","09",15983.28
"D","01/16/2022","10",15333.56
"D","01/16/2022","11",14660.12
"D","01/16/2022","12",14252.02
"D","01/16/2022","13",14348.51
"D","01/16/2022","14",14733.11
"D","01/16/2022","15",15080.66
"D","01/16/2022","16",16046.62
"D","01/16/2022","17",17173.1
"D","01/16/2022","18",18032.51
"D","01/16/2022","19",17777.53
"D","01/16/2022","20",17144.9
"D","01/16/2022","21",16488.56
"D","01/16/2022","22",15654.47
"D","01/16/2022","23",14686.56
"D","01/16/2022","24",13829.23
"D","01/17/2022","01",13439.06
"D","01/17/2022","02",13293.57
"D","01/17/2022","03",13078.56
"D","01/17/2022","04",13036.11
"D","01/17/2022","05",13266.63
"D","01/17/2022","06",13554.18
"D","01/17/2022","07",14003.17
"D","01/17/2022","08",14685.06
"D","01/17/2022","09",15247.07
"D","01/17/2022","10",15732.13
"D","01/17/2022","11",15810.83
"D","01/17/2022","12",15422.02
"D","01/17/2022","13",15742.86
"D","01/17/2022","14",15707.08
"D","01/17/2022","15",15555.48
"D","01/17/2022","16",15877.95
"D","01/17/2022","17",16545.52
"D","01/17/2022","18",17231.04
"D","01/17/2022","19",16911.71
"D","01/17/2022","20",16286.51
"D","01/17/2022","21",15574.51
"D","01/17/2022","22",14644.46
"D","01/17/2022","23",13737.85
"D","01/17/2022","24",13093.85
"D","01/18/2022","01",12900.81
"D","01/18/2022","02",13030.05
"D","01/18/2022","03",12961.46
"D","01/18/2022","04",13102.23
"D","01/18/2022","05",13367.0
"D","01/18/2022","06",13882.81
"D","01/18/2022","07",14915.11
"D","01/18/2022","08",15942.39
"D","01/18/2022","09",15977.78
"D","01/18/2022","10",15481.2
"D","01/18/2022","11",14706.54
"D","01/18/2022","12",14313.08
"D","01/18/2022","13",14233.68
"D","01/18/2022","14",14552.72
"D","01/18/2022","15",14863.64
"D","01/18/2022","16",15744.16
"D","01/18/2022","17",17018.11
"D","01/18/2022","18",18208.19
"D","01/18/2022","19",18148.0
"D","01/18/2022","20",17676.91
"D","01/18/2022","21",17067.89
"D","01/18/2022","22",16162.04
"D","01/18/2022","23",15119.4
"D","01/18/2022","24",14218.41
"D","01/19/2022","01",13668.75
"D","01/19/2022","02",13651.59
"D","01/19/2022","03",13577.44
"D","01/19/2022","04",13606.16
"D","01/19/2022","05",13616.22
"D","01/19/2022","06",14422.78
"D","01/19/2022","07",15858.19
"D","01/19/2022","08",16791.37
"D","01/19/2022","09",16797.11
"D","01/19/2022","10",16457.01
"D","01/19/2022","11",16022.33
"D","01/19/2022","12",15452.82
"D","01/19/2022","13",15366.15
"D","01/19/2022","14",15154.58
"D","01/19/2022","15",15351.26
"D","01/19/2022","16",15577.57
"D","01/19/2022","17",16195.2
"D","01/19/2022","18",17126.32
"D","01/19/2022","19",16973.73
"D","01/19/2022","20",16599.19
"D","01/19/2022","21",15955.68
"D","01/19/2022","22",14980.42
"D","01/19/2022","23",14108.02
"D","01/19/2022","24",13437.22
"D","01/20/2022","01",13107.18
"D","01/20/2022","02",12740.39
"D","01/20/2022","03",12584.88
"D","01/20/2022","04",12553.69
"D","01/20/2022","05",12820.12
"D","01/20/2022","06",13152.31
"D","01/20/2022","07",14136.4
"D","01/20/2022","08",15175.75
"D","01/20/2022","09",15723.28
"D","01/20/2022","10",16037.66
"D","01/20/2022","11",16098.09
"D","01/20/2022","12",15764.0
"D","01/20/2022","13",15171.34
"D","01/20/2022","14",14844.83
"D","01/20/2022","15",14902.27
"D","01/20/2022","16",15340.97
"D","01/20/2022","17",16475.85
"D","01/20/2022","18",17617.13
"D","01/20/2022","19",17598.88
"D","01/20/2022","20",17207.76
"D","01/20/2022","21",16677.48
"D","01/20/2022","22",15909.95
"D","01/20/2022","23",15191.74
"D","01/20/2022","24",14703.23
"D","01/21/2022","01",13984.93
"D","01/21/2022","02",13795.35
"D","01/21/2022","03",13992.26
"D","01/21/2022","04",14105.84
"D","01/21/2022","05",14536.86
"D","01/21/2022","06",15229.3
"D","01/21/2022","07",16489.61
"D","01/21/2022","08",17494.53
"D","01/21/2022","09",17508.34
"D","01/21/2022","10",16993.75
"D","01/21/2022","11",16233.76
"D","01/21/2022","12",15663.29
"D","01/21/2022","13",15512.19
"D","01/21/2022","14",15409.58
"D","01/21/2022","15",15923.03
"D","01/21/2022","16",16351.29
"D","01/21/2022","17",17544.85
"D","01/21/2022","18",18559.48
"D","01/21/2022","19",18454.6
"D","01/21/2022","20",18031.52
"D","01/21/2022","21",17501.11
"D","01/21/2022","22",16812.24
"D","01/21/2022","23",15895.79
"D","01/21/2022","24",15030.01
"D","01/22/2022","01",14439.44
"D","01/22/2022","02",14128.34
"D","01/22/2022","03",13978.47
"D","01/22/2022","04",13986.71
"D","01/22/2022","05",14155.15
"D","01/22/2022","06",14572.34
"D","01/22/2022","07",15254.54
"D","01/22/2022","08",15991.37
"D","01/22/2022","09",16292.13
"D","01/22/2022","10",15914.32
"D","01/22/2022","11",15364.94
"D","01/22/2022","12",14874.71
"D","01/22/2022","13",14497.77
"D","01/22/2022","14",14405.46
"D","01/22/2022","15",14830.26
"D","01/22/2022","16",15377.92
"D","01/22/2022","17",16510.76
"D","01/22/2022","18",17539.57
"D","01/22/2022","19",17488.33
"D","01/22/2022","20",17043.51
"D","01/22/2022","21",16560.97
"D","01/22/2022","22",15912.4
"D","01/22/2022","23",15127.09
"D","01/22/2022","24",14368.56
"D","01/23/2022","01",13769.63
"D","01/23/2022","02",13522.04
"D","01/23/2022","03",13526.51
