"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20240101_20240115.csv"
"C","Report for: 01/01/2024 - 01/15/2024"
"C","Report generated: 10/02/2025 10:26:17 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","01/01/2024","01",12109.72
"D","01/01/2024","02",11991.46
"D","01/01/2024","03",11927.35
"D","01/01/2024","04",11929.36
"D","01/01/2024","05",11845.55
"D","01/01/2024","06",11869.08
"D","01/01/2024","07",12074.49
"D","01/01/2024","08",12592.27
"D","01/01/2024","09",12778.91
"D","01/01/2024","10",12734.54
"D","01/01/2024","11",12608.62
"D","01/01/2024","12",12483.58
"D","01/01/2024","13",12246.68
"D","01/01/2024","14",12261.98
"D","01/01/2024","15",12642.95
"D","01/01/2024","16",13778.99
"D","01/01/2024","17",15121.07
"D","01/01/2024","18",16027.08
"D","01/01/2024","19",15843.86
"D","01/01/2024","20",15454.32
"D","01/01/2024","21",14909.82
"D","01/01/2024","22",14178.03
"D","01/01/2024","23",13263.91
"D","01/01/2024","24",12509.49
"D","01/02/2024","01",12243.05
"D","01/02/2024","02",11965.65
"D","01/02/2024","03",12106.82
"D","01/02/2024","04",12238.72
"D","01/02/2024","05",12395.27
"D","01/02/2024","06",13161.3
"D","01/02/2024","07",14613.22
"D","01/02/2024","08",15583.49
"D","01/02/2024","09",15139.06
"D","01/02/2024","10",13954.14
"D","01/02/2024","11",13485.52
"D","01/02/2024","12",12908.7
"D","01/02/2024","13",12721.28
"D","01/02/2024","14",13010.19
"D","01/02/2024","15",13640.0
"D","01/02/2024","16",14515.68
"D","01/02/2024","17",15904.88
"D","01/02/2024","18",16864.37
"D","01/02/2024","19",16780.55
"D","01/02/2024","20",16380.74
"D","01/02/2024","21",15792.9
"D","01/02/2024","22",14925.46
"D","01/02/2024","23",13844.68
"D","01/02/2024","24",13156.36
"D","01/03/2024","01",12630.13
"D","01/03/2024","02",12519.55
"D","01/03/2024","03",12403.22
"D","01/03/2024","04",12407.78
"D","01/03/2024","05",12741.61
"D","01/03/2024","06",13106.28
"D","01/03/2024","07",14494.6
"D","01/03/2024","08",15333.5
"D","01/03/2024","09",15164.08
"D","01/03/2024","10",14271.44
"D","01/03/2024","11",13648.96
"D","01/03/2024","12",13396.4
"D","01/03/2024","13",13832.11
"D","01/03/2024","14",14300.11
"D","01/03/2024","15",14748.22
"D","01/03/2024","16",15013.42
"D","01/03/2024","17",15949.28
"D","01/03/2024","18",16600.93
"D","01/03/2024","19",16412.29
"D","01/03/2024","20",15922.92
"D","01/03/2024","21",15342.38
"D","01/03/2024","22",14578.36
"D","01/03/2024","23",13474.8
"D","01/03/2024","24",12532.57
"D","01/04/2024","01",12488.42
"D","01/04/2024","02",12171.52
"D","01/04/2024","03",12196.0
"D","01/04/2024","04",12216.34
"D","01/04/2024","05",12517.02
"D","01/04/2024","06",12834.5
"D","01/04/2024","07",13768.98
"D","01/04/2024","08",14693.98
"D","01/04/2024","09",14849.76
"D","01/04/2024","10",14581.68
"D","01/04/2024","11",14094.61
"D","01/04/2024","12",13600.02
"D","01/04/2024","13",13146.34
"D","01/04/2024","14",13239.46
"D","01/04/2024","15",13901.84
"D","01/04/2024","16",14687.38
"D","01/04/2024","17",15788.09
"D","01/04/2024","18",16713.74
"D","01/04/2024","19",16763.89
"D","01/04/2024","20",16529.55
"D","01/04/2024","21",16076.71
"D","01/04/2024","22",15335.89
"D","01/04/2024","23",14351.48
"D","01/04/2024","24",13542.0
"D","01/05/2024","01",13218.07
"D","01/05/2024","02",12907.5
"D","01/05/2024","03",12891.96
"D","01/05/2024","04",13107.36
"D","01/05/2024","05",13276.45
"D","01/05/2024","06",13990.98
"D","01/05/2024","07",15325.97
"D","01/05/2024","08",16302.12
"D","01/05/2024","09",15862.76
"D","01/05/2024","10",14807.34
"D","01/05/2024","11",14273.79
"D","01/05/2024","12",14005.85
"D","01/05/2024","13",13914.79
"D","01/05/2024","14",14317.08
"D","01/05/2024","15",14833.86
"D","01/05/2024","16",15293.64
"D","01/05/2024","17",16448.74
"D","01/05/2024","18",17079.36
"D","01/05/2024","19",16864.43
"D","01/05/2024","20",16478.59
"D","01/05/2024","21",15924.77
"D","01/05/2024","22",15229.68
"D","01/05/2024","23",14295.81
"D","01/05/2024","24",13404.76
"D","01/06/2024","01",12853.27
"D","01/06/2024","02",12690.15
"D","01/06/2024","03",12912.58
"D","01/06/2024","04",12629.88
"D","01/06/2024","05",12723.64
"D","01/06/2024","06",12740.88
"D","01/06/2024","07",13205.76
"D","01/06/2024","08",13726.97
"D","01/06/2024","09",14219.99
"D","01/06/2024","10",14236.05
"D","01/06/2024","11",14269.93
"D","01/06/2024","12",14392.04
"D","01/06/2024","13",14576.34
"D","01/06/2024","14",14640.35
"D","01/06/2024","15",14475.76
"D","01/06/2024","16",15090.01
"D","01/06/2024","17",15908.27
"D","01/06/2024","18",16429.22
"D","01/06/2024","19",16206.9
"D","01/06/2024","20",15744.74
"D","01/06/2024","21",15228.36
"D","01/06/2024","22",14560.71
"D","01/06/2024","23",13754.33
"D","01/06/2024","24",12992.63
"D","01/07/2024","01",12662.64
"D","01/07/2024","02",12298.94
"D","01/07/2024","03",12082.85
"D","01/07/2024","04",12193.56
"D","01/07/2024","05",12245.32
"D","01/07/2024","06",12647.63
"D","01/07/2024","07",12973.8
"D","01/07/2024","08",13354.19
"D","01/07/2024","09",14229.33
"D","01/07/2024","10",14979.92
"D","01/07/2024","11",15355.76
"D","01/07/2024","12",15642.21
"D","01/07/2024","13",16095.01
"D","01/07/2024","14",16212.21
"D","01/07/2024","15",16207.25
"D","01/07/2024","16",16178.03
"D","01/07/2024","17",16720.86
"D","01/07/2024","18",17463.14
"D","01/07/2024","19",17198.38
"D","01/07/2024","20",16619.85
"D","01/07/2024","21",15889.01
"D","01/07/2024","22",15081.96
"D","01/07/2024","23",14198.96
"D","01/07/2024","24",13387.18
"D","01/08/2024","01",13073.41
"D","01/08/2024","02",12764.45
"D","01/08/2024","03",12829.31
"D","01/08/2024","04",12696.55
"D","01/08/2024","05",12978.69
"D","01/08/2024","06",13566.4
