"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20230416_20230430.csv"
"C","Report for: 04/16/2023 - 04/30/2023"
"C","Report generated: 10/02/2025 10:45:19 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","04/16/2023","01",9539.61
"D","04/16/2023","02",9255.31
"D","04/16/2023","03",8983.62
"D","04/16/2023","04",8853.06
"D","04/16/2023","05",8845.94
"D","04/16/2023","06",8898.19
"D","04/16/2023","07",9052.5
"D","04/16/2023","08",9430.01
"D","04/16/2023","09",9841.64
"D","04/16/2023","10",10129.52
"D","04/16/2023","11",10062.47
"D","04/16/2023","12",9832.05
"D","04/16/2023","13",9781.2
"D","04/16/2023","14",9813.21
"D","04/16/2023","15",9905.92
"D","04/16/2023","16",10218.85
"D","04/16/2023","17",10711.15
"D","04/16/2023","18",11403.65
"D","04/16/2023","19",11948.91
"D","04/16/2023","20",12297.55
"D","04/16/2023","21",12157.51
"D","04/16/2023","22",11464.75
"D","04/16/2023","23",10552.81
"D","04/16/2023","24",10116.64
"D","04/17/2023","01",9939.07
"D","04/17/2023","02",9592.54
"D","04/17/2023","03",9406.74
"D","04/17/2023","04",9387.38
"D","04/17/2023","05",9631.74
"D","04/17/2023","06",9671.96
"D","04/17/2023","07",10598.62
"D","04/17/2023","08",11475.13
"D","04/17/2023","09",12021.72
"D","04/17/2023","10",12354.94
"D","04/17/2023","11",12493.66
"D","04/17/2023","12",12537.86
"D","04/17/2023","13",12652.02
"D","04/17/2023","14",12635.28
"D","04/17/2023","15",12434.91
"D","04/17/2023","16",12388.17
"D","04/17/2023","17",12543.18
"D","04/17/2023","18",12883.36
"D","04/17/2023","19",13026.24
"D","04/17/2023","20",13071.17
"D","04/17/2023","21",12774.05
"D","04/17/2023","22",12009.01
"D","04/17/2023","23",10985.93
"D","04/17/2023","24",10082.44
"D","04/18/2023","01",9636.52
"D","04/18/2023","02",9369.24
"D","04/18/2023","03",9446.37
"D","04/18/2023","04",9409.33
"D","04/18/2023","05",9128.28
"D","04/18/2023","06",9882.22
"D","04/18/2023","07",10957.06
"D","04/18/2023","08",11328.12
"D","04/18/2023","09",10851.91
"D","04/18/2023","10",10546.11
"D","04/18/2023","11",10798.27
"D","04/18/2023","12",11042.92
"D","04/18/2023","13",11220.38
"D","04/18/2023","14",11204.17
"D","04/18/2023","15",10731.27
"D","04/18/2023","16",11080.02
"D","04/18/2023","17",11403.61
"D","04/18/2023","18",12020.63
"D","04/18/2023","19",12552.21
"D","04/18/2023","20",13004.57
"D","04/18/2023","21",12885.02
"D","04/18/2023","22",12143.54
"D","04/18/2023","23",11233.13
"D","04/18/2023","24",10547.21
"D","04/19/2023","01",9968.91
"D","04/19/2023","02",9846.79
"D","04/19/2023","03",9966.47
"D","04/19/2023","04",9976.5
"D","04/19/2023","05",10211.17
"D","04/19/2023","06",10417.1
"D","04/19/2023","07",11382.14
"D","04/19/2023","08",11812.13
"D","04/19/2023","09",11347.98
"D","04/19/2023","10",10743.68
"D","04/19/2023","11",10890.51
"D","04/19/2023","12",11627.98
"D","04/19/2023","13",11477.93
"D","04/19/2023","14",11111.83
"D","04/19/2023","15",11259.01
"D","04/19/2023","16",11687.12
"D","04/19/2023","17",11743.24
"D","04/19/2023","18",12419.76
"D","04/19/2023","19",12930.12
"D","04/19/2023","20",13305.18
"D","04/19/2023","21",13196.37
"D","04/19/2023","22",12511.34
"D","04/19/2023","23",11523.93
"D","04/19/2023","24",10769.34
"D","04/20/2023","01",10427.13
"D","04/20/2023","02",10285.3
"D","04/20/2023","03",10114.56
"D","04/20/2023","04",10105.94
"D","04/20/2023","05",10386.22
"D","04/20/2023","06",11102.51
"D","04/20/2023","07",11760.02
"D","04/20/2023","08",12133.26
"D","04/20/2023","09",11257.77
"D","04/20/2023","10",10003.57
"D","04/20/2023","11",9537.78
"D","04/20/2023","12",9292.38
"D","04/20/2023","13",9383.93
"D","04/20/2023","14",8949.22
"D","04/20/2023","15",8783.41
"D","04/20/2023","16",9014.44
"D","04/20/2023","17",10120.84
"D","04/20/2023","18",11061.72
"D","04/20/2023","19",12065.88
"D","04/20/2023","20",12655.76
"D","04/20/2023","21",12743.2
"D","04/20/2023","22",12096.13
"D","04/20/2023","23",11156.83
"D","04/20/2023","24",10520.0
"D","04/21/2023","01",9732.55
"D","04/21/2023","02",9731.97
"D","04/21/2023","03",9623.18
"D","04/21/2023","04",9370.83
"D","04/21/2023","05",9606.38
"D","04/21/2023","06",10104.4
"D","04/21/2023","07",11114.23
"D","04/21/2023","08",11580.76
"D","04/21/2023","09",11063.84
"D","04/21/2023","10",10129.36
"D","04/21/2023","11",9144.29
"D","04/21/2023","12",8706.46
"D","04/21/2023","13",8407.82
"D","04/21/2023","14",8302.26
"D","04/21/2023","15",8570.69
"D","04/21/2023","16",8994.26
"D","04/21/2023","17",9893.05
"D","04/21/2023","18",10691.51
"D","04/21/2023","19",11685.94
"D","04/21/2023","20",12199.22
"D","04/21/2023","21",12257.42
"D","04/21/2023","22",11703.86
"D","04/21/2023","23",10913.26
"D","04/21/2023","24",10115.08
"D","04/22/2023","01",9520.98
"D","04/22/2023","02",9151.23
"D","04/22/2023","03",8938.32
"D","04/22/2023","04",8840.8
"D","04/22/2023","05",9135.64
"D","04/22/2023","06",9480.94
"D","04/22/2023","07",9821.68
"D","04/22/2023","08",10027.7
"D","04/22/2023","09",10339.74
"D","04/22/2023","10",10383.34
"D","04/22/2023","11",10222.84
"D","04/22/2023","12",10012.69
"D","04/22/2023","13",9910.51
"D","04/22/2023","14",10073.06
"D","04/22/2023","15",10293.44
"D","04/22/2023","16",10496.88
"D","04/22/2023","17",11000.34
"D","04/22/2023","18",11603.18
"D","04/22/2023","19",11937.83
"D","04/22/2023","20",12084.72
"D","04/22/2023","21",11919.02
"D","04/22/2023","22",11377.24
"D","04/22/2023","23",10667.01
"D","04/22/2023","24",9955.04
"D","04/23/2023","01",9434.06
"D","04/23/2023","02",9044.54
"D","04/23/2023","03",8847.56
"D","04/23/2023","04",8985.48
"D","04/23/2023","05",8824.12
"D","04/23/2023","06",8980.74
"D","04/23/2023","07",9319.47
"D","04/23/2023","08",9838.0
"D","04/23/2023","09",10506.85
"D","04/23/2023","10",11167.33
"D","04/23/2023","11",11576.67
"D","04/23/2023","12",11801.37
"D","04/23/2023","13",11831.38
"D","04/23/2023","14",11831.21
"D","04/23/2023","15",11919.65
"D","04/23/2023","16",11778.89
"D","04/23/2023","17",12101.08
"D","04/23/2023","18",12518.03
"D","04/23/2023","19",12635.53
"D","04/23/2023","20",12722.13
"D","04/23/2023","21",12512.03
"D","04/23/2023","22",11781.45
"D","04/23/2023","23",10861.16
"D","04/23/2023","24",10038.99
"D","04/24/2023","01",9691.62
"D","04/24/2023","02",9355.03
"D","04/24/2023","03",9326.71
"D","04/24/2023","04",9415.24
"D","04/24/2023","05",9563.26
"D","04/24/2023","06",10429.91
"D","04/24/2023","07",11546.31
"D","04/24/2023","08",12148.11
"D","04/24/2023","09",12092.63
"D","04/24/2023","10",11607.4
"D","04/24/2023","11",11117.37
"D","04/24/2023","12",10583.4
"D","04/24/2023","13",10164.67
"D","04/24/2023","14",10067.44
"D","04/24/2023","15",10089.76
"D","04/24/2023","16",10413.94
"D","04/24/2023","17",11049.87
"D","04/24/2023","18",11971.07
"D","04/24/2023","19",12636.37
"D","04/24/2023","20",12990.6
"D","04/24/2023","21",12928.52
"D","04/24/2023","22",12164.27
"D","04/24/2023","23",11395.91
"D","04/24/2023","24",10535.38
"D","04/25/2023","01",9729.11
"D","04/25/2023","02",9374.17
"D","04/25/2023","03",9201.84
"D","04/25/2023","04",9231.6
"D","04/25/2023","05",9530.01
"D","04/25/2023","06",10372.17
"D","04/25/2023","07",11566.52
"D","04/25/2023","08",11925.47
"D","04/25/2023","09",11223.34
"D","04/25/2023","10",10147.96
"D","04/25/2023","11",9493.52
"D","04/25/2023","12",9789.84
"D","04/25/2023","13",10305.07
"D","04/25/2023","14",10427.22
"D","04/25/2023","15",10425.3
"D","04/25/2023","16",10594.29
"D","04/25/2023","17",11190.62
"D","04/25/2023","18",11962.29
"D","04/25/2023","19",12565.61
"D","04/25/2023","20",12981.94
"D","04/25/2023","21",12962.36
"D","04/25/2023","22",12226.92
"D","04/25/2023","23",11220.42
"D","04/25/2023","24",10284.57
"D","04/26/2023","01",9705.85
"D","04/26/2023","02",9581.53
"D","04/26/2023","03",9459.2
"D","04/26/2023","04",9462.91
"D","04/26/2023","05",9544.52
"D","04/26/2023","06",10400.85
"D","04/26/2023","07",11651.25
"D","04/26/2023","08",12188.92
"D","04/26/2023","09",11854.2
"D","04/26/2023","10",11100.97
"D","04/26/2023","11",10441.32
"D","04/26/2023","12",10028.25
"D","04/26/2023","13",9776.95
"D","04/26/2023","14",9807.27
"D","04/26/2023","15",9960.72
"D","04/26/2023","16",10371.25
"D","04/26/2023","17",10865.88
"D","04/26/2023","18",11470.85
"D","04/26/2023","19",12282.82
"D","04/26/2023","20",12850.8
"D","04/26/2023","21",12928.59
"D","04/26/2023","22",12224.1
"D","04/26/2023","23",11248.13
"D","04/26/2023","24",10853.66
"D","04/27/2023","01",10523.37
"D","04/27/2023","02",10227.06
"D","04/27/2023","03",10048.61
"D","04/27/2023","04",10036.82
"D","04/27/2023","05",10016.1
"D","04/27/2023","06",10476.24
"D","04/27/2023","07",11433.11
"D","04/27/2023","08",11906.28
"D","04/27/2023","09",11629.52
"D","04/27/2023","10",11578.94
"D","04/27/2023","11",11182.91
"D","04/27/2023","12",10967.72
"D","04/27/2023","13",10808.53
"D","04/27/2023","14",10519.77
"D","04/27/2023","15",10470.82
"D","04/27/2023","16",10453.1
"D","04/27/2023","17",10902.93
"D","04/27/2023","18",11395.73
"D","04/27/2023","19",12146.36
"D","04/27/2023","20",12723.76
"D","04/27/2023","21",12877.35
"D","04/27/2023","22",12231.58
"D","04/27/2023","23",11354.9
"D","04/27/2023","24",10632.82
"D","04/28/2023","01",10333.51
"D","04/28/2023","02",10007.08
"D","04/28/2023","03",9858.58
"D","04/28/2023","04",9860.34
"D","04/28/2023","05",9831.5
"D","04/28/2023","06",10404.47
"D","04/28/2023","07",11381.93
"D","04/28/2023","08",11557.21
"D","04/28/2023","09",10711.44
"D","04/28/2023","10",9954.25
"D","04/28/2023","11",9397.3
"D","04/28/2023","12",9083.8
"D","04/28/2023","13",8826.62
"D","04/28/2023","14",8914.89
"D","04/28/2023","15",9184.56
"D","04/28/2023","16",9838.1
"D","04/28/2023","17",10495.12
"D","04/28/2023","18",11348.53
"D","04/28/2023","19",11897.48
"D","04/28/2023","20",12282.02
"D","04/28/2023","21",12276.15
"D","04/28/2023","22",11722.01
"D","04/28/2023","23",10921.88
"D","04/28/2023","24",10098.09
"D","04/29/2023","01",9730.4
"D","04/29/2023","02",9418.61
"D","04/29/2023","03",9279.96
"D","04/29/2023","04",9384.03
"D","04/29/2023","05",9466.28
"D","04/29/2023","06",9242.35
"D","04/29/2023","07",9561.67
"D","04/29/2023","08",9907.92
"D","04/29/2023","09",10259.82
"D","04/29/2023","10",10330.92
"D","04/29/2023","11",10289.78
"D","04/29/2023","12",10517.9
"D","04/29/2023","13",10482.55
"D","04/29/2023","14",10353.25
"D","04/29/2023","15",10232.42
"D","04/29/2023","16",10426.25
"D","04/29/2023","17",11001.42
"D","04/29/2023","18",11662.75
"D","04/29/2023","19",12039.43
"D","04/29/2023","20",12213.66
"D","04/29/2023","21",12085.23
"D","04/29/2023","22",11556.09
"D","04/29/2023","23",10840.01
"D","04/29/2023","24",10091.61
"D","04/30/2023","01",9540.52
"D","04/30/2023","02",9464.98
"D","04/30/2023","03",9263.85
"D","04/30/2023","04",9158.73
"D","04/30/2023","05",9191.5
"D","04/30/2023","06",9403.82
"D","04/30/2023","07",9750.75
"D","04/30/2023","08",9970.98
"D","04/30/2023","09",10855.47
"D","04/30/2023","10",11332.54
"D","04/30/2023","11",11242.72
"D","04/30/2023","12",11517.58
"D","04/30/2023","13",11757.47
"D","04/30/2023","14",11732.02
"D","04/30/2023","15",11698.97
"D","04/30/2023","16",12015.87
"D","04/30/2023","17",12536.73
"D","04/30/2023","18",12999.98
"D","04/30/2023","19",13097.24
"D","04/30/2023","20",13025.18
"D","04/30/2023","21",12648.73
"D","04/30/2023","22",11872.57
"D","04/30/2023","23",10987.93
"D","04/30/2023","24",10386.95
"T","360 lines"
