"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20250201_20250215.csv"
"C","Report for: 02/01/2025 - 02/15/2025"
"C","Report generated: 10/01/2025 16:37:46 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","02/01/2025","01",13003.66
"D","02/01/2025","02",12562.05
"D","02/01/2025","03",12554.2
"D","02/01/2025","04",12538.55
"D","02/01/2025","05",12645.44
"D","02/01/2025","06",12977.8
"D","02/01/2025","07",13186.7
"D","02/01/2025","08",13754.09
"D","02/01/2025","09",14548.03
"D","02/01/2025","10",14808.22
"D","02/01/2025","11",14520.68
"D","02/01/2025","12",14196.14
"D","02/01/2025","13",13915.89
"D","02/01/2025","14",13839.93
"D","02/01/2025","15",14032.22
"D","02/01/2025","16",14920.02
"D","02/01/2025","17",15798.25
"D","02/01/2025","18",16972.59
"D","02/01/2025","19",17141.65
"D","02/01/2025","20",16963.31
"D","02/01/2025","21",16664.39
"D","02/01/2025","22",16211.96
"D","02/01/2025","23",15578.3
"D","02/01/2025","24",14951.31
"D","02/02/2025","01",14803.11
"D","02/02/2025","02",14722.88
"D","02/02/2025","03",14605.72
"D","02/02/2025","04",14592.58
"D","02/02/2025","05",14723.57
"D","02/02/2025","06",14570.99
"D","02/02/2025","07",15086.32
"D","02/02/2025","08",15828.42
"D","02/02/2025","09",15714.13
"D","02/02/2025","10",15229.29
"D","02/02/2025","11",15265.31
"D","02/02/2025","12",15107.07
"D","02/02/2025","13",14976.96
"D","02/02/2025","14",15328.08
"D","02/02/2025","15",15800.61
"D","02/02/2025","16",16369.04
"D","02/02/2025","17",17169.08
"D","02/02/2025","18",17932.43
"D","02/02/2025","19",17804.79
"D","02/02/2025","20",17405.02
"D","02/02/2025","21",16743.45
"D","02/02/2025","22",15922.08
"D","02/02/2025","23",14901.89
"D","02/02/2025","24",13963.64
"D","02/03/2025","01",13387.74
"D","02/03/2025","02",13250.36
"D","02/03/2025","03",13330.04
"D","02/03/2025","04",13331.72
"D","02/03/2025","05",13493.51
"D","02/03/2025","06",14053.67
"D","02/03/2025","07",15165.17
"D","02/03/2025","08",16111.22
"D","02/03/2025","09",16408.99
"D","02/03/2025","10",16169.6
"D","02/03/2025","11",15964.18
"D","02/03/2025","12",15158.12
"D","02/03/2025","13",14806.44
"D","02/03/2025","14",14870.7
"D","02/03/2025","15",14825.7
"D","02/03/2025","16",14892.72
"D","02/03/2025","17",15730.9
"D","02/03/2025","18",16803.88
"D","02/03/2025","19",16826.19
"D","02/03/2025","20",16341.1
"D","02/03/2025","21",15711.15
"D","02/03/2025","22",15023.68
"D","02/03/2025","23",14025.34
"D","02/03/2025","24",13247.36
"D","02/04/2025","01",13142.98
"D","02/04/2025","02",12768.6
"D","02/04/2025","03",12585.57
"D","02/04/2025","04",12595.78
"D","02/04/2025","05",12949.33
"D","02/04/2025","06",13390.68
"D","02/04/2025","07",14271.13
"D","02/04/2025","08",15086.38
"D","02/04/2025","09",14548.66
"D","02/04/2025","10",13987.05
"D","02/04/2025","11",13065.28
"D","02/04/2025","12",12545.85
"D","02/04/2025","13",12430.11
"D","02/04/2025","14",12955.45
"D","02/04/2025","15",13916.02
"D","02/04/2025","16",14571.87
"D","02/04/2025","17",15706.52
"D","02/04/2025","18",17141.68
"D","02/04/2025","19",17409.7
"D","02/04/2025","20",17162.31
"D","02/04/2025","21",16698.93
"D","02/04/2025","22",15924.25
