"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20230701_20230715.csv"
"C","Report for: 07/01/2023 - 07/15/2023"
"C","Report generated: 10/02/2025 10:44:03 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","07/01/2023","01",12516.18
"D","07/01/2023","02",11740.02
"D","07/01/2023","03",11436.54
"D","07/01/2023","04",11449.91
"D","07/01/2023","05",11331.47
"D","07/01/2023","06",11338.19
"D","07/01/2023","07",11522.27
"D","07/01/2023","08",11883.9
"D","07/01/2023","09",12040.16
"D","07/01/2023","10",11895.36
"D","07/01/2023","11",11765.37
"D","07/01/2023","12",12035.83
"D","07/01/2023","13",12493.6
"D","07/01/2023","14",13004.9
"D","07/01/2023","15",13595.11
"D","07/01/2023","16",14404.95
"D","07/01/2023","17",15253.2
"D","07/01/2023","18",15987.21
"D","07/01/2023","19",16193.9
"D","07/01/2023","20",15963.28
"D","07/01/2023","21",15709.56
"D","07/01/2023","22",15167.45
"D","07/01/2023","23",14261.36
"D","07/01/2023","24",13382.75
"D","07/02/2023","01",12218.02
"D","07/02/2023","02",11539.49
"D","07/02/2023","03",11111.94
"D","07/02/2023","04",11158.82
"D","07/02/2023","05",11042.45
"D","07/02/2023","06",11023.66
"D","07/02/2023","07",11418.8
"D","07/02/2023","08",11446.32
"D","07/02/2023","09",11924.37
"D","07/02/2023","10",12586.26
"D","07/02/2023","11",13130.5
"D","07/02/2023","12",13588.83
"D","07/02/2023","13",13711.91
"D","07/02/2023","14",13743.72
"D","07/02/2023","15",13916.58
"D","07/02/2023","16",14164.0
"D","07/02/2023","17",14442.15
"D","07/02/2023","18",15014.26
"D","07/02/2023","19",15443.84
"D","07/02/2023","20",15446.15
"D","07/02/2023","21",15346.45
"D","07/02/2023","22",14924.86
"D","07/02/2023","23",14008.91
"D","07/02/2023","24",12964.38
"D","07/03/2023","01",12395.14
"D","07/03/2023","02",12280.22
"D","07/03/2023","03",12311.32
"D","07/03/2023","04",12155.13
"D","07/03/2023","05",12211.14
"D","07/03/2023","06",12285.17
"D","07/03/2023","07",12544.61
"D","07/03/2023","08",13251.79
"D","07/03/2023","09",13535.34
"D","07/03/2023","10",13819.59
"D","07/03/2023","11",13847.15
"D","07/03/2023","12",14046.95
"D","07/03/2023","13",14429.78
"D","07/03/2023","14",14772.15
"D","07/03/2023","15",15089.02
"D","07/03/2023","16",15657.03
"D","07/03/2023","17",16524.96
"D","07/03/2023","18",17514.57
"D","07/03/2023","19",17737.2
"D","07/03/2023","20",17418.74
"D","07/03/2023","21",16909.78
"D","07/03/2023","22",16220.97
"D","07/03/2023","23",15133.4
"D","07/03/2023","24",13991.91
"D","07/04/2023","01",13000.82
"D","07/04/2023","02",12491.88
"D","07/04/2023","03",12051.84
"D","07/04/2023","04",12076.59
"D","07/04/2023","05",12039.22
"D","07/04/2023","06",12169.07
"D","07/04/2023","07",12426.66
"D","07/04/2023","08",12868.17
"D","07/04/2023","09",13311.92
"D","07/04/2023","10",13418.33
"D","07/04/2023","11",13857.02
"D","07/04/2023","12",14092.06
"D","07/04/2023","13",14502.66
"D","07/04/2023","14",14960.88
"D","07/04/2023","15",15354.49
"D","07/04/2023","16",15292.84
"D","07/04/2023","17",15187.69
"D","07/04/2023","18",15321.79
"D","07/04/2023","19",15361.02
"D","07/04/2023","20",15387.71
"D","07/04/2023","21",15303.63
"D","07/04/2023","22",14885.78
"D","07/04/2023","23",14092.78
"D","07/04/2023","24",13103.67
"D","07/05/2023","01",12329.51
"D","07/05/2023","02",11872.41
"D","07/05/2023","03",11747.46
"D","07/05/2023","04",11748.22
"D","07/05/2023","05",11874.4
"D","07/05/2023","06",12401.27
"D","07/05/2023","07",12920.97
"D","07/05/2023","08",13581.69
"D","07/05/2023","09",14019.73
"D","07/05/2023","10",14229.81
"D","07/05/2023","11",14679.25
"D","07/05/2023","12",15383.74
"D","07/05/2023","13",16203.96
"D","07/05/2023","14",17082.72
"D","07/05/2023","15",17932.31
"D","07/05/2023","16",18946.97
"D","07/05/2023","17",19970.35
"D","07/05/2023","18",20673.85
"D","07/05/2023","19",21181.04
"D","07/05/2023","20",20891.28
"D","07/05/2023","21",20338.89
"D","07/05/2023","22",19360.43
"D","07/05/2023","23",17759.98
"D","07/05/2023","24",16352.92
"D","07/06/2023","01",15545.85
"D","07/06/2023","02",15237.81
"D","07/06/2023","03",14706.27
"D","07/06/2023","04",14329.28
"D","07/06/2023","05",14272.2
"D","07/06/2023","06",14568.12
"D","07/06/2023","07",14917.06
"D","07/06/2023","08",15919.59
"D","07/06/2023","09",16094.16
"D","07/06/2023","10",16418.24
"D","07/06/2023","11",17218.12
"D","07/06/2023","12",18054.89
"D","07/06/2023","13",18889.11
"D","07/06/2023","14",19587.18
"D","07/06/2023","15",20154.15
"D","07/06/2023","16",20781.88
"D","07/06/2023","17",21569.49
"D","07/06/2023","18",22073.21
"D","07/06/2023","19",22279.64
"D","07/06/2023","20",21946.7
"D","07/06/2023","21",21349.0
"D","07/06/2023","22",20278.84
"D","07/06/2023","23",18475.52
"D","07/06/2023","24",16768.21
"D","07/07/2023","01",15415.76
"D","07/07/2023","02",15010.25
"D","07/07/2023","03",14933.78
"D","07/07/2023","04",14770.8
"D","07/07/2023","05",14783.38
"D","07/07/2023","06",14891.86
"D","07/07/2023","07",15105.11
"D","07/07/2023","08",15653.24
"D","07/07/2023","09",15834.76
"D","07/07/2023","10",16009.97
"D","07/07/2023","11",16398.16
"D","07/07/2023","12",16892.58
"D","07/07/2023","13",17493.34
"D","07/07/2023","14",18238.21
"D","07/07/2023","15",19036.07
"D","07/07/2023","16",19865.6
"D","07/07/2023","17",20543.97
"D","07/07/2023","18",20970.31
"D","07/07/2023","19",20764.8
"D","07/07/2023","20",20304.57
