"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20211116_20211130.csv"
"C","Report for: 11/16/2021 - 11/30/2021"
"C","Report generated: 10/02/2025 11:13:53 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","11/16/2021","01",11045.69
"D","11/16/2021","02",10735.34
"D","11/16/2021","03",10834.84
"D","11/16/2021","04",10657.08
"D","11/16/2021","05",10918.16
"D","11/16/2021","06",11652.31
"D","11/16/2021","07",13222.29
"D","11/16/2021","08",13885.71
"D","11/16/2021","09",13306.33
"D","11/16/2021","10",12511.99
"D","11/16/2021","11",12105.28
"D","11/16/2021","12",12021.76
"D","11/16/2021","13",12019.14
"D","11/16/2021","14",12569.72
"D","11/16/2021","15",13142.51
"D","11/16/2021","16",13887.6
"D","11/16/2021","17",14946.84
"D","11/16/2021","18",15688.24
"D","11/16/2021","19",15475.0
"D","11/16/2021","20",15072.85
"D","11/16/2021","21",14395.85
"D","11/16/2021","22",13546.6
"D","11/16/2021","23",12503.38
"D","11/16/2021","24",11618.65
"D","11/17/2021","01",11448.86
"D","11/17/2021","02",11367.64
"D","11/17/2021","03",11275.74
"D","11/17/2021","04",11579.59
"D","11/17/2021","05",12004.95
"D","11/17/2021","06",12508.52
"D","11/17/2021","07",13725.73
"D","11/17/2021","08",14353.56
"D","11/17/2021","09",13677.41
"D","11/17/2021","10",13316.91
"D","11/17/2021","11",13283.87
"D","11/17/2021","12",13174.46
"D","11/17/2021","13",13197.28
"D","11/17/2021","14",13334.32
"D","11/17/2021","15",13518.32
"D","11/17/2021","16",14078.21
"D","11/17/2021","17",14999.21
"D","11/17/2021","18",15615.41
"D","11/17/2021","19",15294.95
"D","11/17/2021","20",14763.5
"D","11/17/2021","21",14025.29
"D","11/17/2021","22",13093.09
"D","11/17/2021","23",11988.94
"D","11/17/2021","24",11291.19
"D","11/18/2021","01",10947.24
"D","11/18/2021","02",10547.55
"D","11/18/2021","03",10669.58
"D","11/18/2021","04",10957.86
"D","11/18/2021","05",11012.69
"D","11/18/2021","06",11421.99
"D","11/18/2021","07",12531.88
"D","11/18/2021","08",13154.11
"D","11/18/2021","09",12810.86
"D","11/18/2021","10",12130.32
