"C","Real-Time Hourly System Load Report"
"C","Filename: rt_hourlysysload_20250901_20250915.csv"
"C","Report for: 09/01/2025 - 09/15/2025"
"C","Report generated: 10/01/2025 16:33:49 EDT"
"H","Date","Hour Ending","Total Load"
"H","Date","HE","MWh"
"D","09/01/2025","01",10294.36
"D","09/01/2025","02",9986.85
"D","09/01/2025","03",9758.02
"D","09/01/2025","04",9606.45
"D","09/01/2025","05",9624.08
"D","09/01/2025","06",9812.82
"D","09/01/2025","07",10023.15
"D","09/01/2025","08",9994.13
"D","09/01/2025","09",10205.09
"D","09/01/2025","10",10286.26
"D","09/01/2025","11",10038.18
"D","09/01/2025","12",10129.26
"D","09/01/2025","13",10285.52
"D","09/01/2025","14",10692.2
"D","09/01/2025","15",11123.49
"D","09/01/2025","16",11722.4
"D","09/01/2025","17",12526.88
"D","09/01/2025","18",13568.54
"D","09/01/2025","19",14110.8
"D","09/01/2025","20",14412.21
"D","09/01/2025","21",14098.05
"D","09/01/2025","22",13209.42
"D","09/01/2025","23",12139.33
"D","09/01/2025","24",11149.08
"D","09/02/2025","01",10493.44
"D","09/02/2025","02",10501.11
"D","09/02/2025","03",10302.15
"D","09/02/2025","04",10366.76
"D","09/02/2025","05",10608.25
"D","09/02/2025","06",10806.79
"D","09/02/2025","07",11564.65
"D","09/02/2025","08",11930.4
"D","09/02/2025","09",11405.98
"D","09/02/2025","10",10554.43
"D","09/02/2025","11",10224.04
"D","09/02/2025","12",10290.95
"D","09/02/2025","13",10649.67
"D","09/02/2025","14",11094.63
"D","09/02/2025","15",11330.18
"D","09/02/2025","16",12212.56
"D","09/02/2025","17",13338.63
"D","09/02/2025","18",14635.97
"D","09/02/2025","19",15413.44
"D","09/02/2025","20",15425.25
"D","09/02/2025","21",14953.76
"D","09/02/2025","22",13924.5
"D","09/02/2025","23",12747.54
"D","09/02/2025","24",11833.28
"D","09/03/2025","01",11199.8
"D","09/03/2025","02",10993.77
"D","09/03/2025","03",10896.54
"D","09/03/2025","04",10738.71
"D","09/03/2025","05",10862.44
"D","09/03/2025","06",11021.18
"D","09/03/2025","07",11749.54
"D","09/03/2025","08",11918.65
"D","09/03/2025","09",11508.36
"D","09/03/2025","10",10865.58
"D","09/03/2025","11",10279.34
"D","09/03/2025","12",10257.98
"D","09/03/2025","13",10630.91
"D","09/03/2025","14",11164.24
"D","09/03/2025","15",11468.0
"D","09/03/2025","16",12327.58
"D","09/03/2025","17",13287.8
"D","09/03/2025","18",14748.96
"D","09/03/2025","19",15517.48
"D","09/03/2025","20",15499.83
"D","09/03/2025","21",15026.51
"D","09/03/2025","22",14065.86
"D","09/03/2025","23",12872.2
"D","09/03/2025","24",11917.65
"D","09/04/2025","01",11317.88
"D","09/04/2025","02",10797.55
"D","09/04/2025","03",10581.6
"D","09/04/2025","04",10534.09
"D","09/04/2025","05",10673.95
"D","09/04/2025","06",11036.29
"D","09/04/2025","07",11817.57
"D","09/04/2025","08",12137.09
"D","09/04/2025","09",11648.46
"D","09/04/2025","10",11022.82
"D","09/04/2025","11",10716.5
"D","09/04/2025","12",10750.39
"D","09/04/2025","13",11160.35
"D","09/04/2025","14",11333.17
"D","09/04/2025","15",11746.24
"D","09/04/2025","16",12614.51
"D","09/04/2025","17",13682.19
"D","09/04/2025","18",14945.42
"D","09/04/2025","19",15638.89
"D","09/04/2025","20",15663.08
"D","09/04/2025","21",15285.71
"D","09/04/2025","22",14423.72
"D","09/04/2025","23",13388.02
"D","09/04/2025","24",12356.86
"D","09/05/2025","01",12119.25
"D","09/05/2025","02",11788.17
"D","09/05/2025","03",11502.59
"D","09/05/2025","04",11364.4
"D","09/05/2025","05",11542.05
"D","09/05/2025","06",12075.69
"D","09/05/2025","07",12831.77
"D","09/05/2025","08",13345.59
"D","09/05/2025","09",13631.59
"D","09/05/2025","10",13495.12
"D","09/05/2025","11",13247.53
"D","09/05/2025","12",13231.91
"D","09/05/2025","13",13087.72
"D","09/05/2025","14",13418.93
"D","09/05/2025","15",13766.07
"D","09/05/2025","16",14565.37
"D","09/05/2025","17",15584.92
"D","09/05/2025","18",16415.78
"D","09/05/2025","19",16541.02
"D","09/05/2025","20",16414.6
"D","09/05/2025","21",16089.64
"D","09/05/2025","22",15314.43
